0.001	0.0012499998435035798
0.011	0.01374979202336477
0.021	0.026248552769282427
0.031	0.03874534375779396
0.041	0.051239225432899806
0.051000000000000004	0.0637292564167867
0.061	0.07621449291727135
0.07100000000000001	0.08869398813116648
0.081	0.10116679164254518
0.091	0.11363194881487117
0.101	0.12608850017593742
0.111	0.13853548079451836
0.121	0.15097191964763518
0.131	0.1633968389772718
0.14100000000000001	0.1758092536353603
0.151	0.1882081704158045
0.161	0.20059258737225943
0.171	0.21296149312034235
0.181	0.225313866122874
0.191	0.23764867395670689
0.201	0.24996487255960428
0.211	0.26226140545557763
0.221	0.27453720295698314
0.231	0.28679118134160797
0.241	0.29902224200285954
0.251	0.3112292705710733
0.261	0.32341113600382954
0.271	0.3355666896430474
0.281	0.3476947642364765
0.291	0.35979417292106003
0.301	0.3718637081654723
0.311	0.3839021406689426
0.321	0.39590821821327804
0.331	0.40788066446476784
0.341	0.4198181777223981
0.35100000000000003	0.43171942960852394
0.361	0.4435830636978495
0.371	0.45540769408021387
0.381	0.4671919044524773
0.391	0.4789342448751619
0.401	0.4906332317441046
0.41100000000000003	0.5022873435008853
0.421	0.5138950254631627
0.431	0.5254546790955953
0.441	0.5369646651775101
0.451	0.5484233004455749
0.461	0.5598288552853086
0.47100000000000003	0.5711795512841638
0.481	0.5824735586348165
0.491	0.5937089933765934
0.501	0.6048839144598864
0.511	0.6159963206193101
0.521	0.6270441470417987
0.531	0.6380252618045419
0.541	0.6489374620679738
0.551	0.6597784699985615
0.561	0.6705459283963924
0.5710000000000001	0.6812373959992264
0.581	0.6918503424313284
0.591	0.7023821427616276
0.601	0.7128300716313483
0.611	0.7231912969062959
0.621	0.7334628728032033
0.631	0.7436417324328892
0.641	0.7537246811662721
0.651	0.7637083828475296
0.661	0.7735893565350673
0.671	0.7833639622640741
0.681	0.7930283975403185
0.6910000000000001	0.8025786580284697
0.7010000000000001	0.8120105601772046
0.711	0.821319703104312
0.721	0.8305014402223408
0.731	0.8395509420782271
0.741	0.8484630109228799
0.751	0.8572322207422014
0.761	0.8658528082305607
0.771	0.8743186586604461
0.781	0.8826232712043992
0.791	0.8907597193498128
0.801	0.8987206054620624
0.811	0.9064980083154697
0.8210000000000001	0.9140834221014608
0.8310000000000001	0.921467685010488
0.841	0.9286408949268362
0.851	0.9355923090108531
0.861	0.9423102228757039
0.871	0.9487818235453369
0.881	0.9549930081692499
0.891	0.9609281571618721
0.901	0.9665698453637686
0.911	0.9718984667406619
0.921	0.9768917347916745
0.931	0.9815239976792169
0.9410000000000001	0.985765264547669
0.9510000000000001	0.9895797554670971
0.961	0.9929236052336382
0.971	0.9957409028887925
0.981	0.9979559216119922
0.991	0.9994540358105457
1.001	0.9999900283922986
1.011	0.999234725780988
1.021	0.99765237572988
1.031	0.9954672129759021
1.041	0.9928041418546604
1.051	0.9897495457838593
1.061	0.986368417800424
1.071	0.9827120009404046
1.081	0.978821927597904
1.091	0.9747327360597643
1.101	0.9704735233123751
1.111	0.9660690925740598
1.121	0.9615407840677668
1.131	0.9569070964083478
1.141	0.9521841636578043
1.151	0.9473861294565484
1.1609999999999998	0.9425254456661509
1.1709999999999998	0.9376131143385266
1.1809999999999998	0.9326588862665669
1.1909999999999998	0.9276714257030465
