time_yr,rel_energy_error,central_a,central_e,outer_binary_a,outer_binary_e,wide_a,wide_e,n_within_survivor_radius,inner_edge_p05,outer_edge_p95,median_radius
0.0,0.0,34.99999999999999,0.29999999999999993,189.99999999999991,0.19999999999999968,1665.9999999999993,0.5000000000000009,50000,202.2440597696209,1146.326163815063,674.808712408967
44003.15380961591,4.717930947808881e-08,34.99987718938777,0.30053960800420104,185.41853601914482,0.29924560396731914,1679.9124051990514,0.5053273464980491,49844,199.33626838106963,1229.5098692352333,622.5168985357777
1500002.6799932218,8.765398075807357e-09,35.00004202553253,0.30093954736269907,201.26690644570448,0.6369100938127359,1645.9784498962092,0.4955798735056722,13684,161.71666480575018,777.5371767451661,276.809833244866
15000008.639295159,6.231646176588801e-09,35.000000235496636,0.35933194649631817,-417.3823036040075,561.5908137278589,-5459.7348526004325,11.342454259725748,3560,150.0068108278111,235.01576119185523,184.9342844206833
