# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=10 seed=42 integrator=asm512
a_init,e_init,da_over_a
0.1884422111,0.6349246231,1.7953223464169575e-08
0.1884422111,0.6396984925,9.9769265382576579e-09
0.1884422111,0.6444723618,2.0263544458683689e-08
0.1884422111,0.6492462312,1.6795096333677152e-08
0.1884422111,0.6540201005,2.3561227686652587e-08
0.1884422111,0.6587939698,7.7292567901565690e-09
0.1884422111,0.6635678392,8.3937322618391867e-09
0.1884422111,0.6683417085,1.3366735426660153e-08
0.1884422111,0.6731155779,3.2247875046594510e-08
0.1884422111,0.6778894472,1.9450375140136108e-08
0.1884422111,0.6826633166,3.2729244963114471e-08
0.1884422111,0.6874371859,9.9974592959739541e-09
0.1884422111,0.6922110553,1.3778918268592123e-08
0.1884422111,0.6969849246,3.9460295176615054e-08
0.1884422111,0.701758794,4.2068891873784748e-08
0.1884422111,0.7065326633,1.8616573348821201e-08
0.1884422111,0.7113065327,4.7119412812287231e-08
0.1884422111,0.716080402,1.4894092956740936e-08
0.1884422111,0.7208542714,5.4166441169437958e-08
0.1884422111,0.7256281407,5.4432745163109551e-08
0.1884422111,0.7304020101,5.1177233300799452e-08
0.1884422111,0.7351758794,3.7881768359948610e-08
0.1884422111,0.7399497487,4.9455126679050686e-08
0.1884422111,0.7447236181,7.2360376619506896e-08
0.1884422111,0.7494974874,6.7073262206562846e-08
0.1884422111,0.7542713568,3.6602765819774661e-08
0.1884422111,0.7590452261,5.8356875605921254e-08
0.1884422111,0.7638190955,5.9087424744882125e-08
0.1884422111,0.7685929648,7.6801011142565069e-08
0.1884422111,0.7733668342,7.3390105524614086e-08
0.1884422111,0.7781407035,7.3275161908507397e-08
0.1884422111,0.7829145729,8.4613448696480029e-08
0.1884422111,0.7876884422,1.0511248917488559e-07
0.1884422111,0.7924623116,9.0656463584970496e-08
0.1884422111,0.7972361809,1.1865047511235480e-07
0.1884422111,0.8020100503,1.0405930410832081e-07
0.1884422111,0.8067839196,1.5193132503199537e-07
0.1884422111,0.8115577889,1.3639925282212437e-07
0.1884422111,0.8163316583,1.5021720430441477e-07
0.1884422111,0.8211055276,1.3220196765232709e-07
0.1884422111,0.825879397,1.7352125582773919e-07
0.1884422111,0.8306532663,1.5117725477686863e-07
0.1884422111,0.8354271357,1.9155207365617601e-07
0.1884422111,0.840201005,2.0070572401165168e-07
0.1884422111,0.8449748744,1.8971453412230945e-07
0.1884422111,0.8497487437,2.0526849076644521e-07
0.1884422111,0.8545226131,2.1837027932569700e-07
0.1884422111,0.8592964824,2.1117833053363456e-07
0.1884422111,0.8640703518,2.2092626889532361e-07
0.1884422111,0.8688442211,1.7116823101570590e-07
0.1884422111,0.8736180905,2.5624012650826699e-07
0.1884422111,0.8783919598,1.9169165145586458e-07
0.1884422111,0.8831658291,3.0764727517359114e-07
0.1884422111,0.8879396985,3.1483305223733993e-07
0.1884422111,0.8927135678,3.1048598445604372e-07
0.1884422111,0.8974874372,2.4461774284982126e-07
0.1884422111,0.9022613065,3.5382220926324005e-07
0.1884422111,0.9070351759,3.6954901126984297e-07
0.1884422111,0.9118090452,3.8865170050028657e-07
0.1884422111,0.9165829146,3.9059263909235756e-07
0.1884422111,0.9213567839,4.2785825283386818e-07
0.1884422111,0.9261306533,4.5196046471944016e-07
0.1884422111,0.9309045226,4.6344590809284849e-07
0.1884422111,0.935678392,5.2070577173157782e-07
0.1884422111,0.9404522613,5.2559219233231744e-07
0.1884422111,0.9452261307,5.4113600911935114e-07
0.1884422111,0.95,5.5427335014475912e-07
0.1932160804,0,3.9216571039538934e-14
0.1932160804,0.004773869347,3.2321349757861756e-14
0.1932160804,0.009547738693,1.4365044336827450e-14
0.1932160804,0.01432160804,4.9559402962054698e-14
0.1932160804,0.01909547739,2.2696770052187369e-14
0.1932160804,0.02386934673,4.2664181680377520e-14
0.1932160804,0.02864321608,3.8067367492592741e-14
0.1932160804,0.03341708543,4.2520531237009249e-14
0.1932160804,0.03819095477,5.5736372026890502e-14
0.1932160804,0.04296482412,4.8122898528371950e-14
0.1932160804,0.04773869347,6.1051438431516655e-14
0.1932160804,0.05251256281,8.6190266020964691e-14
0.1932160804,0.05728643216,4.6255442764584383e-14
0.1932160804,0.06206030151,9.2654535972537043e-14
0.1932160804,0.06683417085,1.0745053163946932e-13
0.1932160804,0.0716080402,8.3604558040335750e-14
0.1932160804,0.07638190955,9.0643429765381199e-14
0.1932160804,0.08115577889,1.2195922641966503e-13
0.1932160804,0.08592964824,1.0701958030936448e-13
0.1932160804,0.09070351759,1.0989258917672998e-13
0.1932160804,0.09547738693,1.2583778839060844e-13
0.1932160804,0.1002512563,1.5557343016784127e-13
0.1932160804,0.1050251256,1.7554084179603141e-13
0.1932160804,0.109798995,2.6288031136394232e-13
0.1932160804,0.1145728643,3.0382068772390054e-13
0.1932160804,0.1193467337,2.0527648357326423e-13
0.1932160804,0.124120603,4.1629898488125945e-13
0.1932160804,0.1288944724,2.2596214741829576e-13
0.1932160804,0.1336683417,5.3538520243355896e-13
0.1932160804,0.1384422111,4.8438929503782158e-13
0.1932160804,0.1432160804,4.2017754685220288e-13
0.1932160804,0.1479899497,3.5567849777984764e-13
0.1932160804,0.1527638191,5.1010272440074266e-13
0.1932160804,0.1575376884,9.3746279342135921e-13
0.1932160804,0.1623115578,1.1051028608321355e-12
0.1932160804,0.1670854271,4.4646557798859708e-13
0.1932160804,0.1718592965,5.0306385267569722e-13
0.1932160804,0.1766331658,5.6741925130468424e-13
0.1932160804,0.1814070352,1.7431981302740109e-12
0.1932160804,0.1861809045,1.9404301890186517e-12
0.1932160804,0.1909547739,1.2119787906981318e-12
0.1932160804,0.1957286432,2.3712378686801070e-12
0.1932160804,0.2005025126,2.3789949926219938e-12
0.1932160804,0.2052763819,2.2389358103379261e-12
0.1932160804,0.2100502513,2.8753072744593820e-12
0.1932160804,0.2148241206,4.0270965293862065e-12
0.1932160804,0.2195979899,3.7097726999856881e-12
0.1932160804,0.2243718593,3.5645421017403630e-12
0.1932160804,0.2291457286,2.3866084661205122e-12
0.1932160804,0.233919598,3.3823933395493909e-12
0.1932160804,0.2386934673,5.4094447459191125e-12
0.1932160804,0.2434673367,5.1204200538621436e-12
0.1932160804,0.248241206,8.3259796976251898e-12
0.1932160804,0.2530150754,2.5839841753085215e-12
0.1932160804,0.2577889447,6.6274568552387112e-12
0.1932160804,0.2625628141,6.0789994624586397e-12
0.1932160804,0.2673366834,1.2417575276083751e-11
0.1932160804,0.2721105528,3.0251346868924923e-12
0.1932160804,0.2768844221,1.5572426313337795e-11
0.1932160804,0.2816582915,2.8428422742581520e-12
0.1932160804,0.2864321608,2.0992644842509527e-11
0.1932160804,0.2912060302,1.1734661068310974e-11
0.1932160804,0.2959798995,3.2732190025895025e-12
0.1932160804,0.3007537688,6.7370621435287047e-12
0.1932160804,0.3055276382,3.1009246608135938e-11
0.1932160804,0.3103015075,3.4305018730334263e-11
0.1932160804,0.3150753769,1.6252323861799839e-11
0.1932160804,0.3198492462,3.5172092806505167e-11
0.1932160804,0.3246231156,1.3069604638532349e-11
0.1932160804,0.3293969849,1.4219957389025491e-11
0.1932160804,0.3341708543,1.7388886169729627e-11
0.1932160804,0.3389447236,1.4873854207237877e-11
0.1932160804,0.343718593,6.5598549565896017e-11
0.1932160804,0.3484924623,7.1823354228373453e-11
0.1932160804,0.3532663317,6.9155478194137865e-11
0.1932160804,0.358040201,5.4330752438531930e-11
0.1932160804,0.3628140704,6.2518827710523572e-11
0.1932160804,0.3675879397,1.7394632187464358e-11
0.1932160804,0.372361809,1.0600684468361815e-11
0.1932160804,0.3771356784,1.2295458034176382e-10
0.1932160804,0.3819095477,7.6892203773066383e-11
0.1932160804,0.3866834171,1.0676733013080979e-10
0.1932160804,0.3914572864,2.0201691136279472e-10
0.1932160804,0.3962311558,1.5006443566466793e-11
0.1932160804,0.4010050251,3.1021887847152349e-11
0.1932160804,0.4057788945,7.0808607496419962e-11
0.1932160804,0.4105527638,3.0074743013847965e-10
0.1932160804,0.4153266332,3.1527925264005770e-10
0.1932160804,0.4201005025,3.6867771370112954e-10
0.1932160804,0.4248743719,4.0260608096895216e-10
0.1932160804,0.4296482412,3.7079196092662379e-11
0.1932160804,0.4344221106,1.7546499436193296e-10
0.1932160804,0.4391959799,1.1622412611863005e-10
0.1932160804,0.4439698492,5.6581094094073305e-10
0.1932160804,0.4487437186,4.1895565618091230e-10
0.1932160804,0.4535175879,4.1159974792735311e-10
0.1932160804,0.4582914573,6.8636756443135023e-10
0.1932160804,0.4630653266,4.8338402923513039e-10
0.1932160804,0.467839196,5.5262641594750607e-10
0.1932160804,0.4726130653,6.0719893208222673e-10
0.1932160804,0.4773869347,9.4554916417944615e-10
0.1932160804,0.482160804,3.4281761723552936e-10
0.1932160804,0.4869346734,1.2588277970947138e-09
0.1932160804,0.4917085427,9.5522876200493058e-10
0.1932160804,0.4964824121,5.1461837608802439e-10
0.1932160804,0.5012562814,1.1065867699121299e-10
0.1932160804,0.5060301508,7.2341170981583077e-10
0.1932160804,0.5108040201,1.3367550023122487e-09
0.1932160804,0.5155778894,1.9688023007874329e-09
0.1932160804,0.5203517588,4.0797544724117152e-10
0.1932160804,0.5251256281,2.4450201840046935e-09
0.1932160804,0.5298994975,6.9765920753231338e-10
0.1932160804,0.5346733668,2.9201537936754102e-09
0.1932160804,0.5394472362,1.8879561185606547e-10
0.1932160804,0.5442211055,3.2264977014370746e-09
0.1932160804,0.5489949749,4.6739472933513782e-10
0.1932160804,0.5537688442,1.5624894637778057e-09
0.1932160804,0.5585427136,1.6766756210563700e-09
0.1932160804,0.5633165829,5.2726004605576266e-10
0.1932160804,0.5680904523,5.9769171478878431e-10
0.1932160804,0.5728643216,2.5884774175266376e-09
0.1932160804,0.577638191,2.0587796234469155e-09
0.1932160804,0.5824120603,1.5568628195615137e-09
0.1932160804,0.5871859296,4.7190801079010396e-09
0.1932160804,0.591959799,4.0749002366294143e-09
0.1932160804,0.5967336683,4.5668250029750056e-09
0.1932160804,0.6015075377,5.2573266835160517e-09
0.1932160804,0.606281407,8.2842449343134046e-10
0.1932160804,0.6110552764,8.1639162840764119e-09
0.1932160804,0.6158291457,4.0146809652163306e-09
0.1932160804,0.6206030151,6.3141255026107274e-09
0.1932160804,0.6253768844,1.1802392252359116e-08
0.1932160804,0.6301507538,8.5044747107890891e-09
0.1932160804,0.6349246231,1.1652156872666839e-09
0.1932160804,0.6396984925,5.6997546784928964e-09
0.1932160804,0.6444723618,1.3220968536107727e-08
0.1932160804,0.6492462312,1.5357997860017538e-09
0.1932160804,0.6540201005,7.1859858679042196e-09
0.1932160804,0.6587939698,1.5040014818732404e-08
0.1932160804,0.6635678392,1.9473546431655544e-08
0.1932160804,0.6683417085,1.5768341241167193e-08
0.1932160804,0.6731155779,2.2163880201605558e-08
0.1932160804,0.6778894472,1.3528492244960774e-08
0.1932160804,0.6826633166,3.1833328979615587e-09
0.1932160804,0.6874371859,1.6058869666065340e-08
0.1932160804,0.6922110553,2.6296657489168939e-08
0.1932160804,0.6969849246,3.0759733114177861e-08
0.1932160804,0.701758794,1.5656259419233529e-08
0.1932160804,0.7065326633,2.5553797233126363e-08
0.1932160804,0.7113065327,1.4836856317296161e-08
0.1932160804,0.716080402,3.8363758866686515e-08
0.1932160804,0.7208542714,6.2732812283973830e-09
0.1932160804,0.7256281407,4.2976127380828777e-08
0.1932160804,0.7304020101,3.6923512195303586e-08
0.1932160804,0.7351758794,4.9097090441755484e-08
0.1932160804,0.7399497487,3.5762125366954442e-08
0.1932160804,0.7447236181,3.6097132134982262e-08
0.1932160804,0.7494974874,1.7976611273107077e-08
0.1932160804,0.7542713568,2.8113826404149234e-08
0.1932160804,0.7590452261,5.3796451940596249e-08
0.1932160804,0.7638190955,6.7644278259262038e-08
0.1932160804,0.7685929648,6.4042446513529476e-08
0.1932160804,0.7733668342,6.6534686465725084e-08
0.1932160804,0.7781407035,7.1653068119795838e-08
0.1932160804,0.7829145729,5.6825608983553499e-08
0.1932160804,0.7876884422,8.5752290184179154e-08
0.1932160804,0.7924623116,3.5191749071273023e-08
0.1932160804,0.7972361809,7.3069848342051012e-08
0.1932160804,0.8020100503,9.2983908339224630e-08
0.1932160804,0.8067839196,8.2147292239024321e-08
0.1932160804,0.8115577889,1.1567206367432320e-07
0.1932160804,0.8163316583,1.2473438304706559e-07
0.1932160804,0.8211055276,1.1088712055639002e-07
0.1932160804,0.825879397,1.0456882129014723e-07
0.1932160804,0.8306532663,1.2847285035406544e-07
0.1932160804,0.8354271357,5.3980505076714957e-08
0.1932160804,0.840201005,1.5665721760128465e-07
0.1932160804,0.8449748744,1.5257340873875929e-07
0.1932160804,0.8497487437,1.4640881760167722e-07
0.1932160804,0.8545226131,1.5008655323613246e-07
0.1932160804,0.8592964824,1.8683026248098529e-07
0.1932160804,0.8640703518,1.9555446649010536e-07
0.1932160804,0.8688442211,1.9441689791081978e-07
0.1932160804,0.8736180905,1.9812925962274630e-07
0.1932160804,0.8783919598,1.7246921722885075e-07
0.1932160804,0.8831658291,2.0060714530438832e-07
0.1932160804,0.8879396985,2.4059914948165402e-07
0.1932160804,0.8927135678,1.5229551350845274e-07
0.1932160804,0.8974874372,2.7474060681161608e-07
0.1932160804,0.9022613065,2.7789055663939284e-07
0.1932160804,0.9070351759,2.9599114916256042e-07
0.1932160804,0.9118090452,2.9822571412085800e-07
0.1932160804,0.9165829146,3.2796949110999961e-07
0.1932160804,0.9213567839,3.5156346879186330e-07
0.1932160804,0.9261306533,3.6150289794805118e-07
0.1932160804,0.9309045226,3.6694367903263796e-07
0.1932160804,0.935678392,3.8317280162402850e-07
0.1932160804,0.9404522613,3.7778694298805649e-07
0.1932160804,0.9452261307,4.2071079942015418e-07
0.1932160804,0.95,4.3638722017911447e-07
0.1979899497,0,2.7756984528096711e-14
0.1979899497,0.004773869347,-9.8130753382160078e-16
0.1979899497,0.009547738693,1.8644843142610415e-14
0.1979899497,0.01432160804,7.9906470611187494e-15
0.1979899497,0.01909547739,6.8691527367512060e-15
0.1979899497,0.02386934673,6.0280319934755483e-15
0.1979899497,0.02864321608,1.5981294122237499e-14
0.1979899497,0.03341708543,-1.6822414865513157e-15
0.1979899497,0.03819095477,9.6728885476700650e-15
0.1979899497,0.04296482412,1.0233635709853838e-14
0.1979899497,0.04773869347,1.9766337466977961e-14
0.1979899497,0.05251256281,6.8691527367512060e-15
0.1979899497,0.05728643216,9.3925149665781801e-15
0.1979899497,0.06206030151,1.6542041284421272e-14
0.1979899497,0.06683417085,2.2009326115713046e-14
0.1979899497,0.0716080402,3.0981280710653400e-14
0.1979899497,0.07638190955,2.9579412805193971e-14
0.1979899497,0.08115577889,3.0981280710653400e-14
0.1979899497,0.08592964824,3.4906510845939804e-14
0.1979899497,0.09070351759,5.8037331286020396e-14
0.1979899497,0.09547738693,5.7476584123836617e-14
0.1979899497,0.1002512563,6.8551340576966120e-14
0.1979899497,0.1050251256,6.5467231184955366e-14
0.1979899497,0.109798995,7.6401800847538928e-14
0.1979899497,0.1145728643,7.5841053685355149e-14
0.1979899497,0.1193467337,1.1299055318003004e-13
0.1979899497,0.124120603,1.1327092676112193e-13
0.1979899497,0.1288944724,1.5602789787763453e-13
0.1979899497,0.1336683417,1.9135496909521217e-13
0.1979899497,0.1384422111,1.2210269456551635e-13
0.1979899497,0.1432160804,9.8130753382160085e-14
0.1979899497,0.1479899497,1.7004657693222884e-13
0.1979899497,0.1527638191,1.8434562956791502e-13
0.1979899497,0.1575376884,3.7401835717657589e-13
0.1979899497,0.1623115578,3.8060713633223519e-13
0.1979899497,0.1670854271,4.7803695576166558e-13
0.1979899497,0.1718592965,2.9593431484248563e-13
0.1979899497,0.1766331658,4.0794356048869405e-13
0.1979899497,0.1814070352,2.5079416828669199e-13
0.1979899497,0.1861809045,7.1817692796686585e-13
0.1979899497,0.1909547739,8.0425161736207490e-13
0.1979899497,0.1957286432,4.2098093200946678e-13
0.1979899497,0.2005025126,7.6345726131320544e-13
0.1979899497,0.2052763819,4.5658837680813629e-13
0.1979899497,0.2100502513,6.5172838924808888e-13
0.1979899497,0.2148241206,1.0850457588255986e-12
0.1979899497,0.2195979899,9.3448514577925581e-13
0.1979899497,0.2243718593,5.6369108478523677e-13
0.1979899497,0.2291457286,1.2566343904538329e-12
0.1979899497,0.233919598,1.6759330809767483e-12
0.1979899497,0.2386934673,2.8617731422048802e-12
0.1979899497,0.2434673367,1.4233164844129592e-12
0.1979899497,0.248241206,2.6555583733117978e-12
0.1979899497,0.2530150754,9.6742904155755244e-13
0.1979899497,0.2577889447,1.1038307887587550e-12
0.1979899497,0.2625628141,1.2103727495736716e-12
0.1979899497,0.2673366834,1.1837372593699425e-12
0.1979899497,0.2721105528,3.6253705903086315e-12
0.1979899497,0.2768844221,5.5648548375117522e-12
0.1979899497,0.2816582915,2.9343898997076784e-12
0.1979899497,0.2864321608,6.3894335395029894e-12
0.1979899497,0.2912060302,9.9737294001816597e-12
0.1979899497,0.2959798995,7.9428433655425836e-12
0.1979899497,0.3007537688,9.3393841729612673e-12
0.1979899497,0.3055276382,1.1347980507903538e-11
0.1979899497,0.3103015075,1.7804563520078036e-11
0.1979899497,0.3150753769,1.8089002518095754e-11
0.1979899497,0.3198492462,1.4320080654268076e-11
0.1979899497,0.3246231156,8.3894784802219571e-12
0.1979899497,0.3293969849,2.4522314523039621e-11
0.1979899497,0.3341708543,5.9315834815799395e-12
0.1979899497,0.3389447236,6.1284057355064431e-12
0.1979899497,0.343718593,9.4274214774241193e-12
0.1979899497,0.3484924623,1.1157326472761055e-11
0.1979899497,0.3532663317,2.4681847090680905e-11
0.1979899497,0.358040201,3.3440857950781966e-11
0.1979899497,0.3628140704,5.6604201726269217e-11
0.1979899497,0.3675879397,8.3119551850500507e-12
0.1979899497,0.372361809,1.1714849338762270e-11
0.1979899497,0.3771356784,6.7234566053368074e-11
0.1979899497,0.3819095477,4.5989117759339868e-11
0.1979899497,0.3866834171,7.4925493756299592e-11
0.1979899497,0.3914572864,3.3199736671042945e-11
0.1979899497,0.3962311558,9.8712388376135203e-11
0.1979899497,0.4010050251,9.3781037645100565e-11
0.1979899497,0.4057788945,1.0425467314036906e-10
0.1979899497,0.4105527638,3.8726040141154565e-11
0.1979899497,0.4153266332,1.5268290086841779e-10
0.1979899497,0.4201005025,1.8426558291051329e-10
0.1979899497,0.4248743719,1.3954823971500621e-10
0.1979899497,0.4296482412,2.1251798755639936e-10
0.1979899497,0.4344221106,2.4546721043273671e-10
0.1979899497,0.4391959799,2.8702334150143274e-10
0.1979899497,0.4439698492,2.0948925194665427e-10
0.1979899497,0.4487437186,8.5697867302221489e-11
0.1979899497,0.4535175879,2.7112770150821885e-10
0.1979899497,0.4582914573,2.2394054743687334e-10
0.1979899497,0.4630653266,3.7995624906373039e-10
0.1979899497,0.467839196,4.7393368840238579e-11
0.1979899497,0.4726130653,7.2105075717305776e-11
0.1979899497,0.4773869347,2.4866346925718421e-10
0.1979899497,0.482160804,4.9700142478672076e-10
0.1979899497,0.4869346734,3.7048130426431117e-10
0.1979899497,0.4917085427,7.2687453701270779e-10
0.1979899497,0.4964824121,5.0397501668242868e-10
0.1979899497,0.5012562814,8.8865121479705037e-10
0.1979899497,0.5060301508,9.5501858536410121e-10
0.1979899497,0.5108040201,1.0618354524752786e-09
0.1979899497,0.5155778894,6.0941538969723534e-10
0.1979899497,0.5203517588,1.2616707410909863e-09
0.1979899497,0.5251256281,1.2504236950722759e-09
0.1979899497,0.5298994975,2.1005196172390567e-10
0.1979899497,0.5346733668,1.6234618662093546e-09
0.1979899497,0.5394472362,1.2574591093426146e-09
0.1979899497,0.5442211055,1.0970435051076825e-09
0.1979899497,0.5489949749,1.9771162696308550e-09
0.1979899497,0.5537688442,2.4122137310747171e-10
0.1979899497,0.5585427136,1.7048345504628621e-09
0.1979899497,0.5633165829,8.6627698246554625e-10
0.1979899497,0.5680904523,2.5424066053226399e-09
0.1979899497,0.5728643216,1.7075283798299929e-09
0.1979899497,0.577638191,3.1327135541609293e-09
0.1979899497,0.5824120603,2.1559832592374440e-09
0.1979899497,0.5871859296,1.3679567208263662e-09
0.1979899497,0.591959799,2.0763317883982598e-09
0.1979899497,0.5967336683,2.0312139315421629e-09
0.1979899497,0.6015075377,4.8695420947093490e-09
0.1979899497,0.606281407,4.6947855219883577e-09
0.1979899497,0.6110552764,4.7313852088905114e-09
0.1979899497,0.6158291457,4.5297645013104105e-09
0.1979899497,0.6206030151,2.7843739123426067e-09
0.1979899497,0.6253768844,7.0230360571070690e-09
0.1979899497,0.6301507538,1.6585494983886797e-09
0.1979899497,0.6349246231,8.1025806058980643e-09
0.1979899497,0.6396984925,4.8792434411755000e-09
0.1979899497,0.6444723618,6.6873252825018677e-09
0.1979899497,0.6492462312,6.7360743977934763e-09
0.1979899497,0.6540201005,6.9290541317911154e-09
0.1979899497,0.6587939698,1.0517714427819852e-09
0.1979899497,0.6635678392,1.0258118071141572e-08
0.1979899497,0.6683417085,6.6576268511115001e-09
0.1979899497,0.6731155779,9.7776129867455546e-09
0.1979899497,0.6778894472,1.3002547579946390e-08
0.1979899497,0.6826633166,4.1885616288119907e-09
0.1979899497,0.6874371859,1.7517379664701425e-08
0.1979899497,0.6922110553,1.6372509893944298e-08
0.1979899497,0.6969849246,2.9720526230425419e-09
0.1979899497,0.701758794,1.9969797004689652e-08
0.1979899497,0.7065326633,2.1965627790298019e-08
0.1979899497,0.7113065327,2.2990870845584252e-08
0.1979899497,0.716080402,2.0546123685653957e-08
0.1979899497,0.7208542714,2.4029520664584347e-08
0.1979899497,0.7256281407,2.7065575566850640e-08
0.1979899497,0.7304020101,2.5331824827288657e-08
0.1979899497,0.7351758794,2.8577806784848477e-08
0.1979899497,0.7399497487,2.5357114664489936e-08
0.1979899497,0.7447236181,1.8663560462323738e-08
0.1979899497,0.7494974874,3.3144084337624483e-08
0.1979899497,0.7542713568,3.9159644052531951e-08
0.1979899497,0.7590452261,3.6246758946680811e-08
0.1979899497,0.7638190955,1.5407264962583453e-08
0.1979899497,0.7685929648,3.8750801053595117e-08
0.1979899497,0.7733668342,3.4459827086444106e-08
0.1979899497,0.7781407035,4.6207743825547149e-08
0.1979899497,0.7829145729,2.5681612738840109e-08
0.1979899497,0.7876884422,4.5499206141298220e-08
0.1979899497,0.7924623116,3.7995997242488725e-08
0.1979899497,0.7972361809,5.7855733878294342e-08
0.1979899497,0.8020100503,6.3183935609642138e-08
0.1979899497,0.8067839196,7.0824533310845078e-08
0.1979899497,0.8115577889,8.0336593824742421e-08
0.1979899497,0.8163316583,4.6423046062950582e-08
0.1979899497,0.8211055276,8.0190248067740631e-08
0.1979899497,0.825879397,9.0464451591789816e-08
0.1979899497,0.8306532663,9.4818151297249855e-08
0.1979899497,0.8354271357,9.7080848386307427e-08
0.1979899497,0.840201005,7.3909233590177963e-08
0.1979899497,0.8449748744,1.0383050183738035e-07
0.1979899497,0.8497487437,1.1170989287647849e-07
0.1979899497,0.8545226131,8.3087415430635764e-08
0.1979899497,0.8592964824,1.2430761072492779e-07
0.1979899497,0.8640703518,1.3320848851425949e-07
0.1979899497,0.8688442211,1.4863421733883896e-07
0.1979899497,0.8736180905,1.3187852465665973e-07
0.1979899497,0.8783919598,1.6476273156309089e-07
0.1979899497,0.8831658291,1.3171556942852727e-07
0.1979899497,0.8879396985,1.2575958110895477e-07
0.1979899497,0.8927135678,1.8247166091633960e-07
0.1979899497,0.8974874372,1.3140869493655058e-07
0.1979899497,0.9022613065,2.1286581439493786e-07
0.1979899497,0.9070351759,2.1060406048260708e-07
0.1979899497,0.9118090452,2.1450106316649633e-07
0.1979899497,0.9165829146,2.2654752519941577e-07
0.1979899497,0.9213567839,2.3915706990644949e-07
0.1979899497,0.9261306533,2.3489779329413524e-07
0.1979899497,0.9309045226,2.6189710186416086e-07
0.1979899497,0.935678392,2.7626180285236538e-07
0.1979899497,0.9404522613,2.8998815894402844e-07
0.1979899497,0.9452261307,3.2158527756200115e-07
0.1979899497,0.95,3.1937402958582110e-07
0.2027638191,0,8.3500602824812742e-15
0.2027638191,0.004773869347,-1.5878803160128324e-14
0.2027638191,0.009547738693,1.1909102370096245e-14
0.2027638191,0.01432160804,-1.2593533540791431e-14
0.2027638191,0.01909547739,-5.6123355997005287e-15
0.2027638191,0.02386934673,-9.3082639214545353e-15
0.2027638191,0.02864321608,5.6123355997005287e-15
0.2027638191,0.03341708543,-1.7795210438074849e-15
0.2027638191,0.03819095477,2.1080480057411743e-14
0.2027638191,0.04296482412,2.4639522145026711e-15
0.2027638191,0.04773869347,-1.4099282116320841e-14
0.2027638191,0.05251256281,4.3803594924491932e-15
0.2027638191,0.05728643216,1.2593533540791431e-14
0.2027638191,0.06206030151,4.6541319607272676e-15
0.2027638191,0.06683417085,6.8443117069518642e-15
0.2027638191,0.0716080402,-1.0814012496983945e-14
0.2027638191,0.07638190955,1.6015689394267361e-14
0.2027638191,0.08115577889,5.4754493655614918e-15
0.2027638191,0.08592964824,1.8616527842909071e-14
0.2027638191,0.09070351759,1.7658324203935809e-14
0.2027638191,0.09547738693,3.3263354895786063e-14
0.2027638191,0.1002512563,1.4373054584598916e-14
0.2027638191,0.1050251256,1.5468144457711214e-14
0.2027638191,0.109798995,3.8875690495486589e-14
0.2027638191,0.1145728643,2.2038683696385004e-14
0.2027638191,0.1193467337,4.6130660904855564e-14
0.2027638191,0.124120603,4.9005271821775347e-14
0.2027638191,0.1288944724,2.6829701891251309e-14
0.2027638191,0.1336683417,3.4632217237176432e-14
0.2027638191,0.1384422111,2.8061677998502644e-14
0.2027638191,0.1432160804,7.4876770074053396e-14
0.2027638191,0.1479899497,8.6785872444149642e-14
0.2027638191,0.1527638191,4.5035571031743269e-14
0.2027638191,0.1575376884,1.2716731151516564e-13
0.2027638191,0.1623115578,6.0093056787037366e-14
0.2027638191,0.1670854271,1.4359365961185011e-13
0.2027638191,0.1718592965,2.0026456054541155e-13
0.2027638191,0.1766331658,5.7218445870117583e-14
0.2027638191,0.1814070352,2.9663246937929379e-13
0.2027638191,0.1861809045,1.6275773239131533e-13
0.2027638191,0.1909547739,3.5617798122977502e-13
0.2027638191,0.1957286432,4.1216445099264125e-13
0.2027638191,0.2005025126,3.3099091414819216e-13
0.2027638191,0.2052763819,4.8649367613013852e-13
0.2027638191,0.2100502513,3.8574540780380705e-13
0.2027638191,0.2148241206,4.6171726775097273e-13
0.2027638191,0.2195979899,2.0601378237925111e-13
0.2027638191,0.2243718593,9.3726004514998825e-13
0.2027638191,0.2291457286,3.0402432602280183e-13
0.2027638191,0.233919598,6.4760877371178545e-13
0.2027638191,0.2386934673,3.3728768091858789e-13
0.2027638191,0.2434673367,4.2065139750926156e-13
0.2027638191,0.248241206,5.7902877040812777e-13
0.2027638191,0.2530150754,1.9940217727033563e-12
0.2027638191,0.2577889447,1.8060769732304579e-12
0.2027638191,0.2625628141,2.0489131525931100e-12
0.2027638191,0.2673366834,5.4316457706369991e-13
0.2027638191,0.2721105528,3.3055287819894723e-12
0.2027638191,0.2768844221,4.8964205951533636e-13
0.2027638191,0.2816582915,2.2452080123484894e-12
0.2027638191,0.2864321608,3.5539772969518251e-12
0.2027638191,0.2912060302,4.6331883669039954e-12
0.2027638191,0.2959798995,7.8695896006532535e-13
0.2027638191,0.3007537688,5.1862087528257056e-12
0.2027638191,0.3055276382,1.9507657227154202e-12
0.2027638191,0.3103015075,2.0274220138332813e-12
0.2027638191,0.3150753769,1.4749491728481268e-12
0.2027638191,0.3198492462,1.0908463998539882e-12
0.2027638191,0.3246231156,1.6598824751699662e-12
0.2027638191,0.3293969849,1.1977545487165762e-12
