2.387662971791740e+00	1.169055650045521e-03	1.053004962671489e-01	-2.785145338235401e+00
2.450521838418397e+00	1.168984008092753e-03	1.050123250126101e-01	-2.831076876893984e+00
2.513354631979253e+00	1.168185506214275e-03	1.017427437197666e-01	-2.894331334706928e+00
2.576130083500752e+00	1.167891139835120e-03	1.005094299584335e-01	-3.009232760981190e+00
2.639085559487122e+00	1.168821860915401e-03	1.043570371653038e-01	-3.088805356340557e+00
2.701979901636018e+00	1.169108078725830e-03	1.055108633655663e-01	-3.135924311262942e+00
2.764800401873843e+00	1.168652900044960e-03	1.036696110192254e-01	3.097007969113593e+00
2.827505819111795e+00	1.167808525591954e-03	1.001604572504648e-01	3.007412416386764e+00
2.890283838544642e+00	1.168335747714417e-03	1.023662502940810e-01	2.897643535541202e+00
2.953374507365107e+00	1.169063423700627e-03	1.053317153376846e-01	2.841506118883360e+00
3.015952322772570e+00	1.169007798700746e-03	1.051081114487354e-01	2.793737980399462e+00
3.078791655217750e+00	1.168241632005245e-03	1.019761322222601e-01	2.732692373746073e+00
3.141610057175261e+00	1.167863214006428e-03	1.003916090707006e-01	2.618764681261070e+00
3.204504839087106e+00	1.168779692432258e-03	1.041859158049597e-01	2.536326316054283e+00
3.267338846764700e+00	1.169112656034428e-03	1.055292087572946e-01	2.488215583752204e+00
3.330307280378342e+00	1.168681217035626e-03	1.037851516753174e-01	2.439534909627830e+00
3.393031863954546e+00	1.167821120957371e-03	1.002137433275508e-01	2.351743041578507e+00
3.455822698266508e+00	1.168310974214913e-03	1.022637123135366e-01	2.240730437318591e+00
3.518821279386322e+00	1.169048437332044e-03	1.052715212916202e-01	2.183158820336431e+00
3.581718257318548e+00	1.168989520130385e-03	1.050345258603366e-01	2.137508535409176e+00
3.644323072987451e+00	1.168268804625500e-03	1.020889247065610e-01	2.075928505339305e+00
3.707138700736951e+00	1.167846766656388e-03	1.003221492437090e-01	1.962943625432921e+00
3.770043350921132e+00	1.168761843021908e-03	1.041133937488600e-01	1.878829887095865e+00
3.832805032536414e+00	1.169113315841289e-03	1.055318529218907e-01	1.829941529531373e+00
3.895769656313331e+00	1.168719303121995e-03	1.039403414186180e-01	1.781869545577560e+00
3.958534901428556e+00	1.167839137993095e-03	1.002899151652923e-01	1.696389834544493e+00
4.021296003235207e+00	1.168265832408470e-03	1.020765934761072e-01	1.584130779570078e+00
4.084268364467727e+00	1.169031451217719e-03	1.052032515846521e-01	1.524834103814183e+00
4.147147463464487e+00	1.169012898001805e-03	1.051286305375248e-01	1.479121618167856e+00
4.209799066437669e+00	1.168313108360955e-03	1.022725498020284e-01	1.419310692563930e+00
4.272623896767136e+00	1.167825096739426e-03	1.002305571893827e-01	1.307845882113009e+00
4.335463054618172e+00	1.168715694890126e-03	1.039256492923704e-01	1.220928715850107e+00
4.398508102316555e+00	1.169113140280780e-03	1.055311493729482e-01	1.173380143779003e+00
4.461204521411372e+00	1.168761844330451e-03	1.041133990674031e-01	1.124019922815292e+00
4.524041304733822e+00	1.167858962227100e-03	1.003736579112266e-01	1.040919749275544e+00
4.586802140569165e+00	1.168230849010111e-03	1.019313363834206e-01	9.275001798873963e-01
4.649699622225944e+00	1.169010557672473e-03	1.051192138006761e-01	8.664304375379110e-01
4.712560003183285e+00	1.169035449751549e-03	1.052193264486790e-01	8.205896691961840e-01
4.775278370809533e+00	1.168356159636790e-03	1.024506552479334e-01	7.625545585308190e-01
4.838150793728582e+00	1.167812125117506e-03	1.001756884487557e-01	6.521520990042797e-01
4.900961371063152e+00	1.168686359996665e-03	1.038061218886370e-01	5.633761804766271e-01
4.964003171608315e+00	1.169113239790273e-03	1.055315481522963e-01	5.153147797671727e-01
5.026703846747424e+00	1.168788190492921e-03	1.042204248684614e-01	4.663576885045322e-01
5.089555127785340e+00	1.167879428925612e-03	1.004600383788386e-01	3.852748788456069e-01
5.152318812121443e+00	1.168199243697510e-03	1.017999199784599e-01	2.708950236906344e-01
5.215162601365948e+00	1.168991301394689e-03	1.050416992151000e-01	2.082606537249032e-01
5.278037416026614e+00	1.169049212975610e-03	1.052746376135752e-01	1.624663030434694e-01
5.340799689686587e+00	1.168386037778722e-03	1.025740732399244e-01	1.056041336895687e-01
5.403663725891525e+00	1.167799263517750e-03	1.001212541992206e-01	-3.276406392294449e-03
5.466445056243321e+00	1.168652280627284e-03	1.036670821328265e-01	-9.416421783645548e-02
5.529336333567900e+00	1.169109703100233e-03	1.055173740760843e-01	-1.439187985369474e-01
5.592135996089858e+00	1.168827193393225e-03	1.043786557099512e-01	-1.916538516468780e-01
5.655042912310041e+00	1.167907393157497e-03	1.005779376503399e-01	-2.700863658148252e-01
5.717799258450451e+00	1.168156841913410e-03	1.016233331917280e-01	-3.853940748386410e-01
5.780597426278851e+00	1.168966338052036e-03	1.049411222717137e-01	-4.500555403334027e-01
5.843373451924375e+00	1.169072603566953e-03	1.053685693201886e-01	-4.966492183615751e-01
5.906245684413263e+00	1.168438202390414e-03	1.027891799132024e-01	-5.513143056254154e-01
5.969156232723113e+00	1.167786943131406e-03	1.000690816385215e-01	-6.583208951964916e-01
6.031911192964068e+00	1.168612325701625e-03	1.035038226045288e-01	-7.516719743997645e-01
6.094807883570673e+00	1.169105816584471e-03	1.055017957000135e-01	-8.021491252418563e-01
6.157607170800009e+00	1.168856225802398e-03	1.044962748778289e-01	-8.495457554101488e-01
6.220370268900242e+00	1.167977931078445e-03	1.008746935850114e-01	-9.236445864039752e-01
6.283304400623595e+00	1.168122480012675e-03	1.014799945292630e-01	-1.041736532282208e+00
6.346083395556693e+00	1.168946774668587e-03	1.048622312562896e-01	-1.108027081961219e+00
6.408884292324860e+00	1.169080129399752e-03	1.053987728868548e-01	-1.154573974734592e+00
6.471776543682402e+00	1.168464379483497e-03	1.028969474452102e-01	-1.208418261494331e+00
6.534524979956272e+00	1.167772647832508e-03	1.000085105161827e-01	-1.311180478178561e+00
6.597424091607807e+00	1.168583705325306e-03	1.033867117428753e-01	-1.409021450477928e+00
6.660220129552003e+00	1.169097993265142e-03	1.054704300867734e-01	-1.460798497695562e+00
6.723059797423740e+00	1.168886954382684e-03	1.046206153534467e-01	-1.507581501265945e+00
6.785870987828828e+00	1.168009363438180e-03	1.010066384855176e-01	-1.579515477100014e+00
6.848813049862745e+00	1.168089761495455e-03	1.013433148671799e-01	-1.698014383945113e+00
6.911512769438282e+00	1.168916667454935e-03	1.047407000885591e-01	-1.766296953027228e+00
6.911789378743240e+00	1.168959662998684e-03	1.049142115128111e-01	-1.764674002856398e+00
6.974588896877365e+00	1.169074263653551e-03	1.053752325546713e-01	-1.811144721652270e+00
7.037197881831135e+00	1.168521732709291e-03	1.031326523965489e-01	-1.865588044465992e+00
7.100169645056830e+00	1.167773477452696e-03	1.000120267728042e-01	-1.968790743244871e+00
7.162871637951968e+00	1.168536077834116e-03	1.031915188741115e-01	-2.066380732499506e+00
7.225942571700459e+00	1.169102243566147e-03	1.054874717990221e-01	-2.117228540043978e+00
7.288507358459476e+00	1.168916471323616e-03	1.047399078995018e-01	-2.165696118405258e+00
7.351361014904243e+00	1.168045122249556e-03	1.011565268247958e-01	-2.235384456817347e+00
7.414312119931512e+00	1.168055042584049e-03	1.011980684097763e-01	-2.354114022386215e+00
7.477258092776416e+00	1.168936964069573e-03	1.048226458293449e-01	-2.422738468337163e+00
7.540019453178515e+00	1.169086574093736e-03	1.054246303119640e-01	-2.469635751300673e+00
7.602746135461552e+00	1.168541817528447e-03	1.032150624044893e-01	-2.522802677050495e+00
7.665528704300884e+00	1.167771746239425e-03	1.000046890642838e-01	-2.621423973413833e+00
7.728408651975965e+00	1.168512698079865e-03	1.030955600095008e-01	-2.723592765393208e+00
7.791430618808707e+00	1.169096724635712e-03	1.054653429205222e-01	-2.775333064428780e+00
7.854249974061850e+00	1.168895467976463e-03	1.046550375657591e-01	-2.822178029441995e+00
7.916889880104889e+00	1.168070918827449e-03	1.012645135472025e-01	-2.891716101679564e+00
7.979823883642105e+00	1.168024889220313e-03	1.010717455257145e-01	-3.010237332850160e+00
8.042730571599840e+00	1.168913240666882e-03	1.047268581348895e-01	-3.080748841724634e+00
8.105449990402992e+00	1.169096536082972e-03	1.054645868077578e-01	-3.128141200455081e+00
8.168173701831192e+00	1.168594651262181e-03	1.034315174308621e-01	3.102975690972630e+00
8.231012881255442e+00	1.167776738208670e-03	1.000258458928870e-01	3.006936352864775e+00
8.293848415237447e+00	1.168460492459785e-03	1.028809525390917e-01	2.902442909674412e+00
8.356805130511123e+00	1.169083418328130e-03	1.054119695656256e-01	2.848951800908104e+00
8.419679636604187e+00	1.168927264510955e-03	1.047834930911742e-01	2.802775934570457e+00
8.482350526366680e+00	1.168117472897961e-03	1.014590900338681e-01	2.735624915943115e+00
8.545322778667437e+00	1.167992319362841e-03	1.009351141619125e-01	2.617048948932927e+00
8.608158361824826e+00	1.168879909693168e-03	1.045921232788153e-01	2.544222501406800e+00
8.670824710600259e+00	1.169105988218638e-03	1.055024837144172e-01	2.496126977720778e+00
8.733681859957633e+00	1.168624253525874e-03	1.035525889192405e-01	2.445598898328002e+00
8.796545191622450e+00	1.167782052924400e-03	1.000483654609800e-01	2.351261603230337e+00
8.859377390784596e+00	1.168433705323162e-03	1.027706542379929e-01	2.245347111074735e+00
8.922265476128064e+00	1.169072660634637e-03	1.053687983850461e-01	2.190672394279642e+00
8.985160850661368e+00	1.168948755853932e-03	1.048702233764393e-01	2.144799027385619e+00
9.047870365850320e+00	1.168147306762907e-03	1.015835789885240e-01	2.079193405613423e+00
9.110647442287984e+00	1.167919202125396e-03	1.006276819563087e-01	1.963416584121026e+00
9.173664347291142e+00	1.168858919415393e-03	1.045071805211478e-01	1.886467418492885e+00
9.236641108970742e+00	1.169098667602539e-03	1.054731340553018e-01	1.840371396606818e+00
9.299159669363032e+00	1.168660800313854e-03	1.037018596733368e-01	1.788096089664275e+00
9.362046191573908e+00	1.167791874364811e-03	1.000899670969961e-01	1.696097264260976e+00
9.424863572318474e+00	1.168393662305930e-03	1.026055431788950e-01	1.588366908480594e+00
9.487693250464924e+00	1.169057452233168e-03	1.053077347304291e-01	1.532182481971419e+00
9.550580956987934e+00	1.168977327918651e-03	1.049854126854562e-01	1.486418494097642e+00
9.613364865829064e+00	1.168185272781496e-03	1.017417718687910e-01	1.422849390160055e+00
9.676144117931374e+00	1.167892106338753e-03	1.005135051266749e-01	1.307889733270180e+00
9.739108047284885e+00	1.168824504130395e-03	1.043677536801079e-01	1.228441050578030e+00
9.801985438868192e+00	1.169108180395411e-03	1.055112708832114e-01	1.181232788454714e+00
9.927557963082604e+00	1.167803326950087e-03	1.001384552228480e-01	1.040714651025245e+00
9.990339054048906e+00	1.168349805303986e-03	1.024243873389045e-01	9.315165505126102e-01
1.005312865101842e+01	1.169040510810836e-03	1.052396691881069e-01	8.737667628767475e-01
1.011601430345595e+01	1.169001432781403e-03	1.050824897374011e-01	8.280764154491317e-01
1.017885124341473e+01	1.168226142347415e-03	1.019117770438209e-01	7.664385337631863e-01
1.024165264839528e+01	1.167869574720846e-03	1.004184579918483e-01	6.522835688583291e-01
1.030457085738460e+01	1.168791917441775e-03	1.042355555609881e-01	5.705669433940855e-01
1.036747502323073e+01	1.169110971919389e-03	1.055224593814539e-01	5.231307485325797e-01
1.043009042641230e+01	1.168735627806601e-03	1.040067857783466e-01	4.727921249868601e-01
1.049307618997275e+01	1.167816211079482e-03	1.001929750568555e-01	3.851867649133330e-01
1.055587867470739e+01	1.168325325031732e-03	1.023231236654500e-01	2.745781941713467e-01
1.061888401336434e+01	1.169053282157848e-03	1.052909848867049e-01	2.175212359931363e-01
1.068148660410154e+01	1.169018754536082e-03	1.051521914978924e-01	1.699554811901922e-01
1.074437068675568e+01	1.168256994857941e-03	1.020399187860584e-01	1.097594595753298e-01
1.080718524426599e+01	1.167853329341988e-03	1.003498705287154e-01	-3.612914873045029e-03
1.087007398120041e+01	1.168766569258118e-03	1.041326015524586e-01	-8.708552728944678e-02
1.093282398060823e+01	1.169113318617667e-03	1.055318640480443e-01	-1.359898353076756e-01
1.099579382638505e+01	1.168715806691393e-03	1.039261045612790e-01	-1.840803540723499e-01
1.105855705043864e+01	1.167837050865546e-03	1.002810943586802e-01	-2.698049470812505e-01
1.112132942833211e+01	1.168273249451409e-03	1.021073626487106e-01	-3.819719271019172e-01
1.118431662233479e+01	1.169035457130093e-03	1.052193561094612e-01	-4.409070330290576e-01
1.124718963113646e+01	1.169009056616992e-03	1.051131735695142e-01	-4.866659226195009e-01
1.130984013243349e+01	1.168303346718424e-03	1.022321203787709e-01	-5.467991383601710e-01
1.137266054820062e+01	1.167829225301060e-03	1.002480140609711e-01	-6.585808466081750e-01
1.143551323948862e+01	1.168725343581818e-03	1.039649323264612e-01	-7.449311306263665e-01
1.149827077285597e+01	1.169112366827586e-03	1.055280497440544e-01	-7.944039777259710e-01
1.156128548803776e+01	1.168745634505756e-03	1.040474929241907e-01	-8.417037656585500e-01
1.162390144575962e+01	1.167888490202404e-03	1.004982571586783e-01	-9.229412494106340e-01
1.168685835908173e+01	1.168245303254509e-03	1.019913790291574e-01	-1.038732269277545e+00
1.174979197968861e+01	1.169020075950905e-03	1.051575068149140e-01	-1.099028242191350e+00
1.181265229905108e+01	1.169026768707303e-03	1.051844237423399e-01	-1.144859157432174e+00
1.187536033784762e+01	1.168333891885971e-03	1.023585726950189e-01	-1.203643511240424e+00
1.193822774040381e+01	1.167821446554852e-03	1.002151204125556e-01	-1.314928902665041e+00
1.200104062094164e+01	1.168703417089428e-03	1.038756398630923e-01	-1.402407405997273e+00
1.206406299855292e+01	1.169113318598947e-03	1.055318639730276e-01	-1.450320999857773e+00
1.212674725620796e+01	1.168780838320230e-03	1.041905697415238e-01	-1.499498372479019e+00
1.218939211297690e+01	1.167916650488124e-03	1.006169355622537e-01	-1.578376160706207e+00
1.225233811804515e+01	1.168202267230409e-03	1.018124996185238e-01	-1.695161990645134e+00
1.231521084409411e+01	1.168996241608219e-03	1.050615913418977e-01	-1.757492893968973e+00
1.237807322321009e+01	1.169046760970701e-03	1.052647858047524e-01	-1.803355006522684e+00
1.244080737923282e+01	1.168386579433221e-03	1.025763092299058e-01	-1.860392319588683e+00
1.250368290209726e+01	1.167800343756529e-03	1.001258272868150e-01	-1.969436829622525e+00
1.256646610952268e+01	1.168655241411745e-03	1.036791694976092e-01	-2.060134807137282e+00
1.262940307763138e+01	1.169110832308706e-03	1.055218998477759e-01	-2.109505660320721e+00
1.269220979384828e+01	1.168814071774958e-03	1.043254505916668e-01	-2.157354173698875e+00
1.275490415452564e+01	1.167941883008751e-03	1.007231515882532e-01	-2.234180975257868e+00
1.281785910371559e+01	1.168172171826934e-03	1.016872131363584e-01	-2.351728737515655e+00
1.288066975967244e+01	1.168975122964281e-03	1.049765280335385e-01	-2.415668366043084e+00
1.294348380922530e+01	1.169064890923107e-03	1.053376066321603e-01	-2.461949777912207e+00
1.300633631914303e+01	1.168413885617594e-03	1.026889654073156e-01	-2.517410060206081e+00
1.306903578890694e+01	1.167777831020657e-03	1.000304767978566e-01	-2.622099999529127e+00
1.313201308698950e+01	1.168636632413957e-03	1.036031740611154e-01	-2.717477245404010e+00
1.319490399416261e+01	1.169108267655035e-03	1.055116206407513e-01	-2.767525990800291e+00
1.325767112825131e+01	1.168845728490367e-03	1.044537630174616e-01	-2.815273682908218e+00
1.332042075356788e+01	1.167967393810798e-03	1.008304206317963e-01	-2.890116565373755e+00
1.338334921170250e+01	1.168133068004872e-03	1.015241841914352e-01	-3.008002168060521e+00
1.344613995810657e+01	1.168953836282143e-03	1.048907149644097e-01	-3.073745570325567e+00
1.350894041304612e+01	1.169076985555501e-03	1.053861567374980e-01	-3.120247304622491e+00
1.357180406889530e+01	1.168459056464799e-03	1.028750428363077e-01	3.108757469769817e+00
1.363453558149332e+01	1.167772681618858e-03	1.000086537185450e-01	3.005985294797076e+00
1.369743504442984e+01	1.168584108802223e-03	1.033883636797702e-01	2.908166179108462e+00
1.376025659534677e+01	1.169099171596874e-03	1.054751549322800e-01	2.856579540578196e+00
1.382309723465994e+01	1.168881939088404e-03	1.046003319493268e-01	2.809753304827421e+00
1.388590884200747e+01	1.168001706690604e-03	1.009745139816842e-01	2.737368409721038e+00
1.394885857136244e+01	1.168100357565115e-03	1.013876003308808e-01	2.618871060527666e+00
1.401156267679920e+01	1.168923301796149e-03	1.047674930039289e-01	2.551118667275938e+00
1.407465659401438e+01	1.169069985318290e-03	1.053580593321008e-01	2.506445683791816e+00
1.413727954314019e+01	1.168501027331037e-03	1.030476242123164e-01	2.451620555555424e+00
1.420004819338827e+01	1.167770734745562e-03	1.000004016110340e-01	2.350675039290261e+00
1.426295885380356e+01	1.168557856919678e-03	1.032808243637493e-01	2.250875263526340e+00
1.432573400821111e+01	1.169092450554446e-03	1.054482020943500e-01	2.198402492576474e+00
1.438859341029939e+01	1.168903570477793e-03	1.046877866694856e-01	2.151917912605157e+00
1.445140937250796e+01	1.168034209045033e-03	1.011108070472806e-01	2.081422721451998e+00
1.451417798523626e+01	1.168014956553849e-03	1.010300981325962e-01	1.964486337566544e+00
1.457706161429583e+01	1.168903216505110e-03	1.046863561881074e-01	1.893273931584672e+00
1.464013094489595e+01	1.169080210046702e-03	1.053990964998139e-01	1.848267265164816e+00
1.470280497609428e+01	1.168527870351586e-03	1.031578430383631e-01	1.794417819287446e+00
1.476557064842402e+01	1.167771144444362e-03	1.000021382382399e-01	1.695195484572757e+00
1.482844453259457e+01	1.168520248994322e-03	1.031265618421179e-01	1.593603388439275e+00
1.489146355047116e+01	1.169097794128202e-03	1.054696315705427e-01	1.542019550547712e+00
1.495401282075761e+01	1.168936323846684e-03	1.048200620094577e-01	1.493612464197921e+00
1.501692775515088e+01	1.168062744774204e-03	1.012303092319146e-01	1.425212846194040e+00
1.507966534466769e+01	1.167979799475180e-03	1.008825416530681e-01	1.308748593168966e+00
1.514250606798092e+01	1.168872130129525e-03	1.045606496035220e-01	1.235166723658751e+00
1.520547068987835e+01	1.169096008539313e-03	1.054624712820620e-01	1.189124163890104e+00
1.526821920448684e+01	1.168584882491018e-03	1.033915312810075e-01	1.137032826149678e+00
1.533105788414221e+01	1.167775037083965e-03	1.000186367553254e-01	1.040322160184581e+00
1.539390625375311e+01	1.168474711038325e-03	1.029394486721043e-01	9.364220963918736e-01
1.545690875475492e+01	1.169089004493044e-03	1.054343798484157e-01	8.836159764908909e-01
1.558240813013589e+01	1.168103189340569e-03	1.013994321089020e-01	7.692426371082947e-01
1.564518001673623e+01	1.167953235151634e-03	1.007709003021548e-01	6.528019248758569e-01
1.570796588162041e+01	1.168841804278781e-03	1.044378661631104e-01	5.771929862714575e-01
1.570823937559971e+01	1.168892684071114e-03	1.046437829644283e-01	5.786061366811694e-01
1.577096605908924e+01	1.169101372183246e-03	1.054839781970267e-01	5.310725899510225e-01
1.583374795276642e+01	1.168609256004619e-03	1.034912684223567e-01	4.797117492762170e-01
1.589660751776438e+01	1.167778625610340e-03	1.000338438146119e-01	3.843552484503402e-01
1.595944574730800e+01	1.168451224747258e-03	1.028428059044594e-01	2.792953155187380e-01
1.602233160928868e+01	1.169076690469121e-03	1.053849724840065e-01	2.250676269610641e-01
1.608522495519560e+01	1.168940413182350e-03	1.048365646593256e-01	1.791227608526502e-01
1.614793664551915e+01	1.168130197055521e-03	1.015122040808043e-01	1.127813121046385e-01
1.621069903427492e+01	1.167929002011659e-03	1.006689437444869e-01	-3.125028140336830e-03
1.627346076625384e+01	1.168816844744453e-03	1.043366967002677e-01	-8.056592547045632e-02
1.633631807454261e+01	1.169109555229799e-03	1.055167814089310e-01	-1.280144147136483e-01
1.639918102075499e+01	1.168657780512315e-03	1.036895341721881e-01	-1.778728143259226e-01
1.646206535087746e+01	1.167790958695878e-03	1.000860892690258e-01	-2.700654003786020e-01
1.652489101640183e+01	1.168399106756245e-03	1.026280087785480e-01	-3.776641613180134e-01
1.658775468851992e+01	1.169061825125074e-03	1.053252962332498e-01	-4.334605837399584e-01
1.665063929746080e+01	1.168970579739026e-03	1.049582190666198e-01	-4.792791247716615e-01
1.671340544587241e+01	1.168175757125413e-03	1.017021470896309e-01	-5.433456402792843e-01
1.677618459392708e+01	1.167898756652135e-03	1.005415408626357e-01	-6.585343380946191e-01
1.683916416891782e+01	1.168833874542574e-03	1.044057353447344e-01	-7.373371177305318e-01
1.690210325814432e+01	1.169105015282719e-03	1.054985835319733e-01	-7.839882645786008e-01
1.696468662350743e+01	1.168686267155168e-03	1.038057433704231e-01	-8.353572073006956e-01
1.702762139729742e+01	1.167797278599052e-03	1.001128506690765e-01	-9.261771585600546e-01
1.709041637133412e+01	1.168370573877723e-03	1.025102156612644e-01	-1.034648449707507e+00
1.715322624654369e+01	1.169048921341499e-03	1.052734659194597e-01	-1.091637692129878e+00
1.721608921013370e+01	1.168993226679398e-03	1.050494519810629e-01	-1.137505776861475e+00
1.727893322686564e+01	1.168203789409296e-03	1.018188321474768e-01	-1.199959347999724e+00
1.734172878853052e+01	1.167882917596419e-03	1.004747547346300e-01	-1.314665779652822e+00
1.740466082126915e+01	1.168808914312575e-03	1.043045305208634e-01	-1.395076734692311e+00
1.746755047058615e+01	1.169109686279906e-03	1.055173066601172e-01	-1.442393320118473e+00
1.753013906967508e+01	1.168726468956112e-03	1.039695130908873e-01	-1.493067685561474e+00
1.759310550390131e+01	1.167813520829845e-03	1.001815936819757e-01	-1.581132166376402e+00
1.765588866011304e+01	1.168325483370836e-03	1.023237789774491e-01	-1.691423300150323e+00
1.771863695747908e+01	1.169028158808507e-03	1.051900135488005e-01	-1.750204792848340e+00
1.778153265244132e+01	1.169014583465512e-03	1.051354117587363e-01	-1.795805190950579e+00
1.784438594643949e+01	1.168255203072415e-03	1.020324814332500e-01	-1.856266945671520e+00
1.790720635606974e+01	1.167855439023481e-03	1.003587802918340e-01	-1.969786072021138e+00
1.797009494948048e+01	1.168769123622895e-03	1.041429811567013e-01	-2.053039004243332e+00
1.803287836216374e+01	1.169113253426750e-03	1.055316027996914e-01	-2.101664988263870e+00
1.809561502726678e+01	1.168759427138475e-03	1.041035739757699e-01	-2.150769551654277e+00
1.815842667371860e+01	1.167861645544882e-03	1.003849873606754e-01	-2.233700833030081e+00
1.822140612343936e+01	1.168294057457540e-03	1.021936319206386e-01	-2.348240234973303e+00
1.828408997696926e+01	1.169009449472307e-03	1.051147544501332e-01	-2.408462425959919e+00
1.834694317923084e+01	1.169037128946197e-03	1.052260763645590e-01	-2.454353174999322e+00
1.840990706207763e+01	1.168285572203280e-03	1.021584615184278e-01	-2.513015407253696e+00
1.847272383127561e+01	1.167837802895194e-03	1.002842727472346e-01	-2.625415511998647e+00
1.853561313180692e+01	1.168746350318383e-03	1.040504042052982e-01	-2.710602095307971e+00
1.859837094497483e+01	1.169113105339206e-03	1.055310093459680e-01	-2.759748325297126e+00
1.866107819329896e+01	1.168793636514467e-03	1.042425338914588e-01	-2.808583837367159e+00
1.872395224261978e+01	1.167879961753155e-03	1.004622861650628e-01	-2.889519981889628e+00
1.878689283528832e+01	1.168253041336023e-03	1.020235077344149e-01	-3.004850477078262e+00
1.884955716196731e+01	1.168990633294699e-03	1.050390087601372e-01	-3.066604116985956e+00
1.884984942677869e+01	1.169025365728909e-03	1.051787818400795e-01	-3.064712069869128e+00
1.891240566484352e+01	1.169052082857186e-03	1.052861671683719e-01	-3.112579840771541e+00
1.897539521018221e+01	1.168326067490970e-03	1.023261964152530e-01	3.113464803704955e+00
1.903823667438065e+01	1.167821368795750e-03	1.002147915392909e-01	3.002265056571767e+00
1.910105364080561e+01	1.168704275363826e-03	1.038791365676653e-01	2.914789437856242e+00
1.916371636079095e+01	1.169109265562705e-03	1.055156204083031e-01	2.864292464372669e+00
1.916407519489483e+01	1.169113318223979e-03	1.055318624703757e-01	2.866884121055584e+00
1.922677816950124e+01	1.168776149852366e-03	1.041715265143494e-01	2.817776370330046e+00
1.928943523133904e+01	1.167909048417704e-03	1.005849118409433e-01	2.738365759809114e+00
1.935238969821143e+01	1.168215234136304e-03	1.018664310675870e-01	2.621786435362316e+00
