method,time,time_over_reference_period,rel_energy_error
whfast,0.0,0.0,2.220446049250313e-16
whfast,0.5258865888913579,0.19999999999999993,0.00801522024677199
whfast,1.0517731777827157,0.39999999999999986,0.012856685706969065
whfast,1.5776597666740744,0.6000000000000001,0.0006891028645415395
whfast,2.103546355565433,0.8000000000000003,0.0007579870596202484
whfast,2.6294329444567897,0.9999999999999998,2.350915499093587e-05
whfast,3.1553195333481465,1.1999999999999993,0.007785508179537232
whfast,3.6812061222395034,1.399999999999999,0.013070796552479523
whfast,4.207092711130862,1.5999999999999992,0.0007303778256258301
whfast,4.7329793000222224,1.8,0.0007601845932238548
whfast,5.258865888913583,2.000000000000001,5.432483221650243e-05
whfast,5.784752477804943,2.200000000000002,0.007551033529256886
whfast,6.310639066696304,2.400000000000003,0.013269275757651054
whfast,6.836525655587664,2.6000000000000036,0.0007657019376374543
whfast,7.3624122444790245,2.8000000000000047,0.0007695879514063318
whfast,7.888298833370385,3.0000000000000058,9.224259928525608e-05
whfast,8.41418542226174,3.2000000000000046,0.0073105389676704005
whfast,8.940072011153093,3.4000000000000026,0.01345353660948279
whfast,9.465958600044447,3.600000000000001,0.0007966439935450038
whfast,9.9918451889358,3.799999999999999,0.0007850570138367688
whfast,10.517731777827153,3.9999999999999973,0.0001363173675087586
whfast,11.043618366718507,4.199999999999996,0.007063845863496106
whfast,11.56950495560986,4.399999999999994,0.013624939604468993
whfast,12.095391544501213,4.599999999999992,0.000825440806617819
whfast,12.621278133392567,4.79999999999999,0.0008047763407772376
whfast,13.14716472228392,4.9999999999999885,0.00018487567744166178
whfast,13.673051311175273,5.199999999999987,0.006811994123988031
whfast,14.198937900066626,5.399999999999984,0.013784576540363044
whfast,14.72482448895798,5.599999999999983,0.0008548729039675847
whfast,15.250711077849333,5.799999999999981,0.0008263290362684647
whfast,15.776597666740686,5.99999999999998,0.00023555736298188701
whfast,16.30248425563204,6.199999999999978,0.006557286327137011
whfast,16.828370844523395,6.399999999999976,0.013933095061354886
whfast,17.354257433414748,6.599999999999975,0.0008880805837599785
whfast,17.8801440223061,6.799999999999973,0.0008468442559950447
whfast,18.406030611197455,6.999999999999971,0.00028547706311893745
whfast,18.931917200088808,7.199999999999969,0.006303165584875257
whfast,19.45780378898016,7.3999999999999675,0.014070559636823575
whfast,19.983690377871515,7.599999999999966,0.0009282172686277279
whfast,20.509576966762868,7.799999999999964,0.0008633096861129757
whfast,21.03546355565422,7.999999999999962,0.0003315240840040661
whfast,21.561350144545575,8.19999999999996,0.006053890595471027
whfast,22.087236733436928,8.399999999999958,0.01419637047193418
whfast,22.61312332232828,8.599999999999957,0.0009780071124157721
whfast,23.139009911219635,8.799999999999955,0.0008729698884253275
whfast,23.664896500110988,8.999999999999954,0.00037077824901739746
whfast,24.19078308900234,9.199999999999951,0.005813963274315292
whfast,24.716669677893695,9.399999999999949,0.014309300899591837
whfast,25.242556266785048,9.599999999999948,0.001039265342177988
whfast,25.7684428556764,9.799999999999946,0.0008738141858079548
whfast,26.294329444567754,9.999999999999945,0.00040102308557473244
whfast,26.820216033459108,10.199999999999942,0.005587414134980959
whfast,27.34610262235046,10.39999999999994,0.014407687801185912
whfast,27.871989211241814,10.59999999999994,0.0011125031558597196
whfast,28.397875800133168,10.799999999999937,0.0008649678241799076
whfast,28.92376238902452,10.999999999999936,0.00042115469708976685
whfast,29.449648977915874,11.199999999999934,0.005377123099214736
whfast,29.975535566807228,11.399999999999931,0.014489724215815129
whfast,30.50142215569858,11.59999999999993,0.001196786559679537
whfast,31.027308744589934,11.799999999999928,0.0008468773175367676
whfast,31.553195333481288,11.999999999999927,0.0004314203969090199
whfast,32.079081922372644,12.199999999999926,0.005184325766280038
whfast,32.604968511264,12.399999999999924,0.014553806275547768
whfast,33.13085510015535,12.599999999999921,0.0012899077218021923
whfast,33.656741689046704,12.79999999999992,0.0008212321152612533
whfast,34.18262827793806,12.999999999999918,0.00043334559915275445
whfast,34.70851486682941,13.199999999999918,0.005008506805239558
whfast,35.234401455720764,13.399999999999915,0.014598826843009541
whfast,35.76028804461212,13.599999999999913,0.0013887934223650862
whfast,36.28617463350347,13.799999999999912,0.0007906174978416069
whfast,36.812061222394824,13.99999999999991,0.0004294096638535606
whfast,37.33794781128618,14.199999999999909,0.004847609065028328
whfast,37.86383440017753,14.399999999999906,0.014624294754583168
whfast,38.389720989068884,14.599999999999904,0.0014900527343039947
whfast,38.91560757796024,14.799999999999903,0.0007580353447717239
whfast,39.44149416685159,14.9999999999999,0.0004226000714866054
whfast,39.967380755742944,15.1999999999999,0.004698509110180945
whfast,40.4932673446343,15.399999999999897,0.014630334033506552
whfast,41.01915393352565,15.599999999999895,0.0015905016453346132
whfast,41.545040522417004,15.799999999999894,0.0007264630734332225
whfast,42.07092711130836,15.999999999999892,0.00041594634768712946
whfast,42.59681370019971,16.19999999999989,0.004557557669341395
whfast,43.122700289091064,16.39999999999989,0.014617542178809182
whfast,43.64858687798242,16.599999999999888,0.0016875262178733276
whfast,44.17447346687377,16.799999999999883,0.0006985012665909669
whfast,44.700360055765124,16.999999999999883,0.00041215149633391763
whfast,45.22624664465648,17.199999999999882,0.004421047287794624
whfast,45.75213323354783,17.399999999999878,0.014586859911073832
whfast,46.278019822439184,17.599999999999877,0.0017793166923182363
whfast,46.80390641133054,17.799999999999876,0.000676157155721073
whfast,47.32979300022189,17.999999999999876,0.00041338760995964635
whfast,47.855679589113244,18.19999999999987,0.004285580072943262
whfast,48.3815661780046,18.39999999999987,0.014539481013961705
whfast,48.90745276689595,18.59999999999987,0.0018649261252282794
whfast,49.433339355787304,18.799999999999866,0.0006607675194875761
whfast,49.95922594467866,18.999999999999865,0.00042117997752233737
whfast,50.48511253357001,19.199999999999864,0.0041483225682282816
whfast,51.010999122461364,19.39999999999986,0.014476847760738891
whfast,51.53688571135272,19.59999999999986,0.0019442774889911526
whfast,52.06277230024407,19.79999999999986,0.0006529564074120437
whfast,52.588658889135424,19.999999999999854,0.0004363614107333531
whfast,53.11454547802678,20.199999999999854,0.004007145128835044
whfast,53.64043206691813,20.399999999999853,0.01440077017507285
whfast,54.166318655809484,20.599999999999852,0.0020181170126556823
whfast,54.69220524470084,20.799999999999848,0.0006526580455992983
whfast,55.21809183359219,20.999999999999847,0.0004590741056087341
whfast,55.74397842248354,21.199999999999847,0.0038607477017825608
whfast,56.2698650113749,21.399999999999842,0.01431364386507277
whfast,56.79575160026625,21.59999999999984,0.0020879522842953972
whfast,57.3216381891576,21.79999999999984,0.000659107120868979
whfast,57.84752477804896,21.999999999999837,0.0004887408224605001
whfast,58.37341136694031,22.199999999999836,0.003708762814053246
whfast,58.89929795583166,22.399999999999835,0.014218682669147553
whfast,59.42518454472302,22.599999999999834,0.0021559932542284236
whfast,59.95107113361437,22.79999999999983,0.0006708515150669361
whfast,60.47695772250572,22.99999999999983,0.0005240768787720782
whfast,61.00284431139708,23.19999999999983,0.0035518233325263233
whfast,61.52873090028843,23.399999999999824,0.014120157576099635
whfast,62.05461748917978,23.599999999999824,0.00222506720983162
whfast,62.58050407807114,23.799999999999823,0.0006857907978924373
whfast,63.10639066696249,23.99999999999982,0.000563092913442835
whfast,63.63227725585384,24.199999999999818,0.003391615362425299
whfast,64.1581638447452,24.39999999999982,0.01402349584408559
whfast,64.68405043363656,24.599999999999817,0.002298427107686452
whfast,65.20993702252791,24.799999999999816,0.0007012738799949305
whfast,65.73582361141926,24.999999999999815,0.0006031915782074425
whfast,66.26171020031062,25.19999999999981,0.003230795243067751
whfast,66.78759678920197,25.39999999999981,0.013935110867344789
whfast,67.31348337809332,25.59999999999981,0.002379474688124782
whfast,67.83936996698468,25.799999999999805,0.0007143036822259161
whfast,68.36525655587603,25.999999999999805,0.0006413759483300869
whfast,68.89114314476738,26.199999999999804,0.0030727880016277694
whfast,69.41702973365874,26.399999999999803,0.013861905342305919
whfast,69.94291632255009,26.5999999999998,0.0024713427521134926
whfast,70.46880291144144,26.799999999999798,0.0007219022174599547
whfast,70.9946895003328,26.999999999999797,0.000674593291840862
whfast,71.52057608922415,27.199999999999793,0.0029213702621574606
whfast,72.0464626781155,27.399999999999793,0.01381037489383146
whfast,72.57234926700686,27.599999999999792,0.002576384119291661
whfast,73.09823585589821,27.799999999999788,0.0007215522055539833
whfast,73.62412244478956,27.999999999999787,0.0007001905800583007
whfast,74.15000903368092,28.199999999999786,0.0027801031219521987
whfast,74.67589562257227,28.399999999999782,0.01378553973323656
whfast,75.20178221146362,28.59999999999978,0.00269571884328191
whfast,75.72766880035498,28.79999999999978,0.0007116606920388996
whfast,76.25355538924633,28.99999999999978,0.0007164026247348206
whfast,76.77944197813768,29.199999999999775,0.0026517194194957284
whfast,77.30532856702904,29.399999999999775,0.013789943740280744
whfast,77.83121515592039,29.599999999999774,0.002828929081939741
whfast,78.35710174481174,29.79999999999977,0.0006918970539936248
whfast,78.8829883337031,29.99999999999977,0.0007226932875145376
whfast,79.40887492259445,30.19999999999977,0.002537622809694215
whfast,79.9347615114858,30.399999999999764,0.013823113238962702
whfast,80.46064810037716,30.599999999999763,0.0029740965497734428
whfast,80.98653468926851,30.799999999999763,0.0006632562878972491
whfast,81.51242127815986,30.999999999999762,0.0007198661212344529
whfast,82.03830786705122,31.199999999999758,0.0024376521978067326
whfast,82.56419445594257,31.399999999999757,0.01388167595191887
whfast,83.09008104483392,31.599999999999756,0.003128129930419419
whfast,83.61596763372528,31.799999999999752,0.0006278747671932259
whfast,84.14185422261663,31.99999999999975,0.0007098930208054094
whfast,84.66774081150798,32.19999999999975,0.002350192715640496
whfast,85.19362740039934,32.39999999999975,0.013960076393452165
whfast,85.71951398929069,32.599999999999746,0.003287330288237002
whfast,86.24540057818204,32.79999999999974,0.0005885985163570065
whfast,86.7712871670734,32.999999999999744,0.0006955073604580574
whfast,87.29717375596475,33.19999999999974,0.0022725386674798793
whfast,87.8230603448561,33.399999999999736,0.014051627434329911
whfast,88.34894693374746,33.59999999999974,0.003448010598638886
whfast,88.87483352263881,33.799999999999734,0.0005485135211980101
whfast,89.40072011153016,33.99999999999973,0.0006797511629086418
whfast,89.92660670042152,34.19999999999973,0.0022013874734834044
whfast,90.45249328931287,34.39999999999973,0.01414955085860799
whfast,90.97837987820422,34.59999999999973,0.003606999552409929
whfast,91.50426646709558,34.79999999999973,0.0005105129348867189
