time_inner_periods,e_inner,mutual_inclination_deg,rel_energy_error,a_inner,a_outer,hierarchy_ratio
150.04999999999495,0.09648719250888692,20.148960997390994,1.4470230914246e-05,1.0008603955280952,9.99079346658804,6.66856926171252
160.04999999999458,0.09906923566364804,20.18483599491748,6.411874342928521e-06,0.999852888138235,10.004616318844151,6.6513533214429525
170.04999999999418,0.09847698262400582,19.98918019785301,1.924947415599306e-05,1.0013826794491951,9.987459579145877,6.651816736978621
180.0499999999938,0.10031403721539418,20.060994119918377,2.457868898437123e-05,1.002024675460764,9.994765781116351,6.6309851423489174
190.0499999999934,0.10263648965200607,20.00638650288876,2.5964840658936662e-05,1.002165220579217,9.98995962135472,6.6198460953339895
200.049999999993,0.10071636166442009,20.05015961731758,1.619391039266272e-05,1.0010054903861998,9.988886619217665,6.642842852866324
210.0499999999926,0.1030806871478976,19.932427658463336,8.078879123049978e-06,0.9997928324880516,10.004915786816717,6.623082683440816
220.0499999999922,0.10519993382187486,19.911569881267095,1.7243314071320787e-05,1.0011676885477139,9.988311140205187,6.613676007973627
230.0499999999918,0.10338535003346366,20.06521083694967,2.348421068790868e-05,1.0018373471785549,9.991047542341427,6.619054732986259
240.0499999999914,0.10447779191266135,20.062629962915096,3.1859567497653715e-05,1.0027923518064337,9.994233437444441,6.601662215453361
250.049999999991,0.1060019799810411,19.95258853859469,1.779032953209762e-05,1.001182548295802,9.988129061260839,6.610296981396093
260.04999999999063,0.1083382829058828,19.863847676458064,1.6173275732544804e-05,1.0011052812187458,9.995423423495383,6.589438686077652
270.04999999999023,0.11066765543453994,19.86215459129143,1.461891507396946e-05,1.0009385581712944,9.990263210086232,6.582827873846419
280.04999999998984,0.10659257997136011,20.00568043267897,2.3686813854987322e-05,1.0017696891625079,9.98887518088475,6.602493032132764
290.04999999998944,0.10638102503170695,20.022868104978745,4.003005073981972e-05,1.0031523575274985,9.998511584616686,6.583243582050558
300.04999999998904,0.11120376355961999,19.869557552693184,2.029961945048214e-05,1.0014045063584678,9.988061036397976,6.577990520216268
310.04999999998864,0.10905612539919268,19.933271718005003,1.5816491922506306e-05,1.0011478181469349,9.991754966712456,6.5901311124671045
320.04999999998824,0.1118184857071798,19.88613026025503,9.632195570778615e-06,1.0006443840722312,9.994358134959327,6.57606697032641
330.0499999999908,0.11015439733948532,19.94643382221471,2.2627410176148474e-05,1.0015939708111516,9.988216078859306,6.583744545478261
340.0499999999976,0.1156049970677136,19.787369176943052,3.272596634457632e-05,1.0020365727066682,9.998337887188077,6.537592087645276
350.00000000000443,0.11501737246426216,19.810885965668696,2.4488836971778217e-05,1.00163534258803,9.988758541817859,6.553366279177478
360.0000000000113,0.10955100183945127,19.959354783549024,1.327899478935205e-05,1.001041798890076,9.989897155483995,6.590680517783685
370.00000000001813,0.1071376344714274,20.01377943913956,9.489072459460981e-06,1.0007274346731585,10.000710870792483,6.598220026365731
380.000000000025,0.1128535998803736,19.91000424920868,1.551915645129064e-05,1.0011237461155778,9.988569082227306,6.572054260214014
390.00000000003183,0.11423872920969022,19.8171944689058,3.1065298146855554e-05,1.0020405535217278,9.991590514254968,6.551608327478626
400.00000000003865,0.11560192928795357,19.806472626404606,2.277604766576193e-05,1.0015001553231344,9.991034207558695,6.549267605025005
410.00000000004553,0.11078923517421833,19.979619726196336,1.9167372466766744e-05,1.0014101973597933,9.988766420833844,6.582222974070775
420.00000000005235,0.11118031507951479,19.96698092943558,7.400592105153859e-06,1.0003086576004407,10.005680471860098,6.574297468981951
430.0000000000592,0.11432704346539914,19.897321555422913,1.5119813784074212e-05,1.0010615431026004,9.989148642700922,6.563832111336597
440.00000000006605,0.1109013745164435,19.931415576160376,2.46762560649813e-05,1.0018053708470365,9.989246341276015,6.57653680164871
450.0000000000729,0.11164220912316884,19.923488895612348,2.270379510689252e-05,1.001498142684279,9.996426153172726,6.568575499533509
460.0000000000797,0.11150595803119574,20.0101513946548,2.2681439539895815e-05,1.0017189725311026,9.988407769053046,6.5766923013882606
470.0000000000866,0.11409024043824637,19.855047064800424,1.0711858179446723e-05,1.0003578740038148,9.997287765273558,6.562945595467264
480.0000000000934,0.11327868547116887,19.89631972949044,1.6391488236423925e-05,1.0011465981527459,9.989965639807444,6.567969138979811
490.0000000001002,0.10934064984337973,20.03048290871981,2.0677415257468506e-05,1.001537463626261,9.988717458693522,6.590265403693689
500.0000000001071,0.1082419672260963,20.137038135442747,2.9460258301448304e-05,1.0027103148311307,10.001988968441955,6.576625534267437
510.0000000001139,0.11108782780404912,20.04298988560493,2.3575724098079413e-05,1.0018627097151032,9.98868973417013,6.578241439619974
520.0000000001207,0.10917192178843285,19.94459506382233,1.428924244806108e-05,1.0007399453355972,9.991213564784902,6.593856114161158
530.0000000001276,0.10899655231788065,19.9241751407958,1.554366544019216e-05,1.0010567262470689,9.991756763953585,6.591035366811337
540.0000000001345,0.10863757882912035,20.115347064394523,1.819827581553421e-05,1.00128398994065,9.988952665670626,6.598201515628338
550.0000000001413,0.1087436098333341,20.038565502979974,2.998609955650675e-05,1.0029732589316747,9.99492433802032,6.575509127377806
560.0000000001481,0.10902869906974397,20.058068242789176,2.3691990923599693e-05,1.0018899006547382,9.989468621726939,6.588858465733828
570.000000000155,0.10611253791293085,20.06978815626578,1.6341374273049048e-05,1.0010022605560724,9.989393713667747,6.613005432001356
580.0000000001618,0.10667144864132602,20.10904240030859,7.6221903358810005e-06,1.0000830619353374,10.002728534528158,6.6069705781432395
590.0000000001687,0.1079332546673285,20.181794833161593,1.6164909573429148e-05,1.0010734287037453,9.989596093942566,6.6049635933236885
600.0000000001755,0.10441927166642737,20.000608638517072,2.6140172336078402e-05,1.0021620984157171,9.989432394342867,6.610356097863189
610.0000000001824,0.10460327747253861,20.037362062657802,2.3956856771746518e-05,1.0018801395101757,9.990382787670738,6.61186913634983
620.0000000001892,0.10532029362706581,20.17267842848903,1.850955414106644e-05,1.0012484692520305,9.988908341593804,6.618169535870594
630.000000000196,0.10816850637748603,20.27946013824176,1.352231254309507e-06,0.9996036966277442,10.010574189907215,6.60014311153161
640.0000000002028,0.1066603532100541,20.214476672587327,1.4543616824864245e-05,1.0009672051855585,9.990487055109064,6.612880477083064
650.0000000002098,0.10244078045765613,20.081664187197642,2.4342107140435743e-05,1.0017837385259845,9.988087694343678,6.627855212745637
660.0000000002165,0.10037055089415232,20.044222479714563,2.662844437542527e-05,1.001994393167078,9.992307628937072,6.63275014531783
670.0000000002233,0.10593684680230527,20.241191399564848,2.202307351290479e-05,1.0015078775737891,9.988993873214238,6.614101727868427
680.0000000002302,0.10253590070467487,20.14971150101828,7.007376731380269e-06,1.0005408606566835,9.9948232421995,6.6338949103225096
690.000000000237,0.10442962690801467,20.187927588660628,1.5747008891303126e-05,1.0010955745919943,9.991332616123481,6.6226081399905725
700.0000000002439,0.10380966280658337,20.157020494869283,2.095916384049632e-05,1.0014588606179844,9.988215852756005,6.624892424049083
710.0000000002507,0.10760123111028501,20.263765615832277,3.580463328553658e-05,1.0022631279506335,10.00411271089326,6.585247794125566
720.0000000002575,0.10708594828807735,20.266402908995424,2.417643869894058e-05,1.0016185718945558,9.989664586598984,6.606827832238
730.0000000002643,0.10175530615331844,20.08982391191944,1.2958868191345403e-05,1.0010104462825353,9.989350793699266,6.637566855891595
740.0000000002713,0.10195782600308496,20.080685943651794,2.0544495198198736e-05,1.0014916238323988,9.991495307030458,6.63000114823471
750.0000000002781,0.10687089149555444,20.193581058016086,1.6392602545396134e-05,1.0011448477063358,9.988776655213195,6.611193731907555
760.0000000002849,0.10822182743639819,20.269430672841953,3.270773121713716e-05,1.0022319466760405,9.998452336172171,6.587342590494978
770.0000000002917,0.10790670326857846,20.235481274323025,2.142789921455773e-05,1.0014417006016143,9.991107598631453,6.601814350262086
780.0000000002985,0.10589414016101516,20.076865173596826,1.8521588291881302e-05,1.0013615150414685,9.988119937541446,6.612363933430754
790.0000000003055,0.1057048793328745,20.033673926449534,1.9489644581554262e-05,1.0015502562226868,9.995933896655654,6.603610565753833
800.0000000003123,0.11040129090823535,20.19211810579101,1.5381218989857315e-05,1.0010300610941165,9.989451959219076,6.592265038405534
810.0000000003191,0.10674797209582165,20.091421913828178,2.4733185785512857e-05,1.0019029623941331,9.989625590330679,6.6018874661882405
820.0000000003259,0.10864869966629646,20.125321937143852,1.8564590139911785e-05,1.0011630106351692,9.993420932521465,6.595404610010481
830.0000000003328,0.11118417982269387,20.060915918575038,2.1467463166047917e-05,1.0016288204769281,9.98786438447309,6.580959922305674
840.0000000003396,0.11359176221390872,20.20832976153333,1.196840213745924e-05,1.0003505827011112,10.0084305412884,6.564299558829931
850.0000000003465,0.1131445213556871,20.16161651549602,1.6306152397067404e-05,1.0011002729930059,9.9903077401087,6.57525637935184
860.0000000003533,0.11152152828399306,19.987587206304877,2.1148772103940118e-05,1.0016221234091869,9.987879257424003,6.577386946592693
870.0000000003602,0.11247013640975277,19.933641201265186,2.008381119641917e-05,1.0013411128251968,9.996548580480122,6.565613170177581
880.000000000367,0.11567342751789095,20.03711563398929,2.281810079498765e-05,1.001794892976336,9.988059563851836,6.554555405940196
890.0000000003738,0.11383387896648796,20.111806410411216,1.2842266454588127e-05,1.000455483462591,9.99722899953117,6.5697377496962694
900.0000000003807,0.11463425787409003,20.1004902502006,1.7290728320820648e-05,1.0012325088665088,9.991672717500462,6.563341584844258
910.0000000003876,0.11733074604281818,19.92802983730035,1.9137207020851965e-05,1.00139729247109,9.987853896051249,6.546717110147283
920.0000000003944,0.11764311787005671,19.94090391833908,2.9135550063811667e-05,1.0028876289054507,9.997757765973674,6.523506559168152
930.0000000004012,0.11832346387281303,20.015991445493757,2.362859961790594e-05,1.0018630887486752,9.988738313716357,6.538693299738988
940.000000000408,0.117529389293153,19.951920672207486,1.5583772364141695e-05,1.0008866624949184,9.990772287422084,6.548073985907047
950.0000000004148,0.11752821761831486,19.96951999633633,1.6679386657161266e-05,1.0011637837376237,9.994784566569104,6.542479858901378
960.0000000004218,0.12136179707444007,19.89181491088757,1.7169972499770666e-05,1.001197306003039,9.988190946821689,6.525904644411322
970.0000000004286,0.11657031633298078,20.05889488869266,3.055462548482684e-05,1.0026666238725472,9.995759898357637,6.535762681877554
980.0000000004354,0.1186296922288993,20.00696015196373,2.3559640629646183e-05,1.001791990549069,9.990248197358774,6.536109342643046
990.0000000004422,0.1219838762075968,19.857099451627153,1.8036853299227096e-05,1.0011948276881875,9.988750660413451,6.521310306983641
1000.0000000004491,0.12493091784343087,19.789754947959835,8.357713635945383e-06,1.0003420720536216,10.003435492638358,6.498588996271997
1010.0000000004559,0.12260535756081288,19.882531821252297,1.510418075489567e-05,1.0010665531908838,9.988672761434502,6.519837521768553
1020.0000000004628,0.1191642741937362,19.967543557447115,2.6487704196078672e-05,1.0018978589544334,9.991339979520625,6.53041605101906
1030.0000000004695,0.11770118894030805,19.99153158266463,1.95517776919859e-05,1.001464729783858,9.993498784379906,6.540613537860517
1040.0000000004766,0.12424578987474086,19.817856082547017,2.157454750568461e-05,1.0014617410269095,9.98795783812824,6.506884927878515
1050.0000000004834,0.11978953881576487,19.89777981043592,1.5378756010688496e-06,1.0002556034819376,10.001930886323583,6.530291717125669
1060.0000000004902,0.12102091185384406,19.912029983552877,1.6059247917229555e-05,1.001161530686555,9.989374963736905,6.527438085795041
1070.000000000497,0.12219869781254687,19.889508949905927,2.0755379930343076e-05,1.0014232242169816,9.989371486788746,6.518410219880877
1080.0000000005039,0.12116918130459776,19.88260821735807,1.1680335047886831e-05,1.000900168332806,10.000032311976142,6.518706770263954
1090.0000000005107,0.12350726473586773,19.82808613509212,2.345862649178109e-05,1.0015803391153546,9.98777948258845,6.5101262184443565
1100.0000000005175,0.11650281432848807,20.01048757148046,1.058923327327815e-05,1.000906345234228,9.995176957502817,6.5508423347013744
1110.0000000005243,0.11762198958463191,19.989074546907247,2.1985753360760362e-05,1.0015810612456655,9.990992892472772,6.542209252381929
1120.0000000005311,0.12243488117645583,19.87247548392431,1.6302263927908605e-05,1.001129946857034,9.988609678280643,6.519997129338841
1130.000000000538,0.12385324443489218,19.796698311923876,1.850264678924476e-05,1.001155980824937,10.0019639456394,6.498629049734864
1140.0000000005448,0.11993039134856424,19.887018751666723,2.1237687809366855e-05,1.0014636085376285,9.988311095833904,6.530923712331926
1150.0000000005518,0.1179781254609321,20.015336532016832,1.8828463670584858e-05,1.0014030855224303,9.991250444958435,6.542272255640484
1160.0000000005587,0.11545064591522064,20.06607121557907,2.6750067011237413e-05,1.002234592813256,9.995056988349937,6.54631593105885
1170.0000000005655,0.11972064479817356,19.899075598872567,1.5969488332726865e-05,1.0010616860971095,9.98817677862436,6.535954953797126
1180.0000000005723,0.11477257364051806,20.007833151684697,2.4515811311885026e-05,1.0019459118824836,9.994343698714326,6.551698671759906
1190.0000000005791,0.11486968333049628,19.994968975049858,1.878167857271855e-05,1.0012331112398902,9.990180712070009,6.560847582617937
1200.000000000586,0.11691950204753483,20.01916831417425,2.1779370010688155e-05,1.0016679049479034,9.98907378610809,6.547652930871658
1210.0000000005928,0.11591631972514754,19.96018209235061,2.408778718947277e-05,1.0021108314769085,9.999302270320209,6.538559053511586
1220.0000000005996,0.11466417664853172,19.952409265910518,1.6868391391248857e-05,1.0011271978868888,9.987933896571056,6.563875247645865
1230.0000000006064,0.11234653255935105,20.135016150042055,2.1935988303020137e-05,1.0017714079794855,9.99168434793493,6.571776499673414
1240.0000000006132,0.11121698728183492,20.145942994446205,1.7153399429764488e-05,1.000986034236766,9.995862309393608,6.581288675392807
1250.00000000062,0.11303356028125998,20.03835981736859,2.270605584948735e-05,1.0017757715960718,9.987881555224858,6.569101985726441
1260.0000000006269,0.11012641203061958,19.968083874567718,1.4523941136141028e-05,1.0005590374866722,9.99963026723522,6.583247899619261
1270.000000000634,0.108689999184189,20.02599594156442,1.7823001895238132e-05,1.001246937176545,9.988189174966449,6.59674233256486
1280.0000000006407,0.11064011274596025,20.174366632803828,1.9257230355776936e-05,1.0014489865889247,9.990078762269894,6.5862722984101305
1290.0000000006476,0.11006650283025018,20.21405592672179,1.872459256687232e-05,1.0012172520383906,10.004870359234886,6.579093661762508
1300.0000000006544,0.10765406880443171,20.06139166023913,2.299042185224199e-05,1.0017733488226568,9.987321379125369,6.599419447172037
1310.0000000006612,0.10664162371881827,20.168947152564243,1.39949618603814e-05,1.0006686829883364,9.995480182139548,6.609966727271899
1320.000000000668,0.10462165567438277,20.132051616719785,1.911597913823306e-05,1.0013937253727139,9.990356777629389,6.61841690108376
1330.0000000006748,0.10715883208414197,20.184951987083707,1.685765744608742e-05,1.0011942380898766,9.989056710549512,6.608709018209231
1340.0000000006817,0.10190649999614436,20.02629417161483,2.6609058579438113e-05,1.002334620608739,9.994330919073315,6.618932834596443
1350.0000000006885,0.102426127413442,20.07919870794399,2.2192528595224392e-05,1.0016438191312602,9.987418857077584,6.629723656344426
1360.0000000006953,0.10562492855727824,20.25716262244509,1.7256632034288003e-05,1.001104180391325,9.992090120866084,6.616966128033247
1370.0000000007021,0.10567861188057817,20.280032837457,2.143086288302287e-05,1.0015063056474034,9.998844734419269,6.607573271453872
1380.0000000007092,0.10302568625035073,20.172036295557756,1.5179780723676912e-05,1.0010858087570311,9.98838503264251,6.632757279233621
1390.000000000716,0.09997816677964243,20.09029013023976,2.7312250988836084e-05,1.001981792422028,9.992255634867947,6.636231175199293
1400.0000000007228,0.09939645055634078,20.09916484071273,1.807043048161358e-05,1.0013281492944732,9.988877207588267,6.648572062952623
1410.0000000007296,0.10403320183393591,20.26017223574346,2.1945096004386767e-05,1.0014778010624976,9.989851586312028,6.62455778980215
1420.0000000007365,0.10298635776815245,20.247685164739014,2.0202553738075633e-05,1.0013991939535902,10.005049368320156,6.6170015680474785
1430.0000000007433,0.09997134355716866,20.12873949441193,1.7207351030054474e-05,1.0012365044862297,9.987883849680852,6.64781047850999
1440.00000000075,0.10288153870996862,20.20324335743545,2.1294973349691567e-05,1.0014338551139472,9.992023150545679,6.627934099472262
1450.000000000757,0.10101709476756343,20.160591813716376,1.0252860601129732e-05,1.000767208752249,9.994686408411658,6.6407320048406495
1460.0000000007637,0.10240054629030688,20.211536569727677,2.3621149105733033e-05,1.001624425257153,9.988611208489095,6.632227518867144
1470.0000000007706,0.09677193349531431,20.0199514243867,1.6197284276803623e-05,1.0012785654360608,9.9945291414815,6.656650862124926
1480.0000000007774,0.0994275269891564,20.056695158014833,2.169304850483635e-05,1.00158057748865,9.987772796834104,6.646114039180326
1490.0000000007844,0.10415681761014849,20.2117819115676,1.647322940185898e-05,1.0010962578203493,9.99069482533513,6.625281197791551
1500.0000000007913,0.10543069710438495,20.259060602283217,4.369587898737556e-06,0.9999823684918977,10.008964269283092,6.612775932751935
1510.000000000798,0.10170710268821638,20.12711724292246,2.1270681586406138e-05,1.0015054135463743,9.988215468795381,6.635402881423803
1520.000000000805,0.10270570336857064,20.029768325553178,1.8405135903155043e-05,1.0013741071929512,9.992477208249529,6.624748853591956
1530.0000000008117,0.1020907018315513,19.9891849385284,2.4648641874703415e-05,1.0020014195372198,9.989109559741074,6.624669511659735
1540.0000000008185,0.10461514191512417,20.158960974856445,1.5626603179709778e-05,1.000995592075373,9.989609932947085,6.623318912036726
1550.0000000008254,0.10307626776077555,20.060625220408934,1.3279987287491074e-05,1.000837319092542,10.001151760285392,6.620371140206858
1560.0000000008322,0.10284095217866679,20.01965735118133,1.8910777706413778e-05,1.001288608183077,9.988617704658765,6.628010674925625
1570.000000000839,0.10641057354307142,20.05477566990312,2.082697417715291e-05,1.0015834590936437,9.990582877370295,6.604789294443706
1580.0000000008458,0.10580689956932489,20.027552323821546,2.7098444537651597e-05,1.0025533505440964,9.994660365622288,6.595216356641818
1590.0000000008527,0.10504778489912467,20.079185820498555,1.6324579955883524e-05,1.0010565256242914,9.988941122577513,6.619031871949989
1600.0000000008597,0.1058403811404947,19.881375618851592,2.0897397607623624e-05,1.0017287582644123,9.991137352848437,6.601909828263158
1610.0000000008665,0.10606437331807658,19.90665364323257,1.7054996317258126e-05,1.0010536039912636,9.990394644609685,6.607919664834224
1620.0000000008733,0.10725056356160738,20.035352036658114,2.2491962671216545e-05,1.0017446190351897,9.989055866873539,6.599669946844903
1630.0000000008802,0.10521296881175006,20.11161729900021,2.37659941926795e-05,1.0018902361713589,10.00430895467166,6.5977162678670025
1640.000000000887,0.10585575139316337,19.990416455815442,1.7634404329824366e-05,1.0012143746654103,9.98873836258437,6.611191810972822
1650.0000000008938,0.10937954926069532,19.885416560053358,2.0235007430803455e-05,1.0015791617070968,9.989896149392758,6.585090597327199
1660.0000000009006,0.10969148902117519,19.844501701786996,1.5276475365907632e-05,1.0008383309120132,9.995610291529019,6.583777142302175
1670.0000000009074,0.10687485350194496,19.99936102541697,2.3596085259093743e-05,1.0017955649178019,9.988308221867468,6.601076288238547
1680.0000000009143,0.10874351935690627,19.891157925944455,1.6503766418687976e-05,1.0008087649276416,9.999033155243703,6.587258276780455
1690.000000000921,0.10741366903339555,19.8991886725276,2.02522478258983e-05,1.0014508318828217,9.989247715043208,6.59787132302449
1700.000000000928,0.1091082375728535,19.906364928121867,1.7481830805762112e-05,1.0012866110786,9.989101616928043,6.590368293702625
1710.000000000935,0.1055682278966311,19.9672142174209,1.622729891188995e-05,1.0010757250158797,10.003119699315986,6.600481122592239
1720.0000000009418,0.10595962474275306,19.968151903754194,2.280280847791235e-05,1.0016555100840638,9.988401735409699,6.606487095850129
1730.0000000009486,0.11108682585103911,19.79483419775916,1.758808568354294e-05,1.001106866823653,9.99209579279004,6.575801193440146
1740.0000000009554,0.10967448516434312,19.809208885023757,2.5904979895591607e-05,1.0017574462350982,9.991225083645231,6.578882138228344
1750.0000000009622,0.10662522379239701,19.929529554900167,1.4756594551701358e-05,1.0010974746150276,9.988634548385464,6.606603360685704
1760.000000000969,0.1029012410583396,20.011531258976266,1.998408344127761e-05,1.0014242328245582,10.000885008811785,6.615199551215614
1770.000000000976,0.1047427493706823,19.94758965013456,1.7395085946124585e-05,1.0012810568565536,9.989478316370409,6.615014321425158
1780.0000000009827,0.10866707723255434,19.826176971861017,2.1903946017833297e-05,1.0014785638512456,9.989139649905072,6.589107236698542
1790.0000000009895,0.1085572597773331,19.800066411687975,3.4080202029622814e-05,1.002189389653466,9.995707025239199,6.5769325660519815
1800.0000000009964,0.10328205681181318,19.96852196571633,1.6535555488948205e-05,1.0012038157134522,9.988480177913337,6.625187678168386
1810.0000000010032,0.10731703648951617,19.87106030787988,1.7884938540004442e-05,1.0011879957451055,9.994053745368118,6.595698748769003
1820.0000000010102,0.10363255716080079,19.925161704795162,1.1508497258278101e-05,1.0008565209297318,9.991832285730842,6.622220445280255
1830.000000001017,0.10381720582141034,19.89926986522195,2.362496723710563e-05,1.0016522816805422,9.987952134187056,6.617047968961103
1840.0000000010239,0.09785809061673366,20.03805502717916,3.314469254243449e-05,1.0026002463787163,9.999896483967165,6.634436105782798
1850.0000000010307,0.09977813334329325,20.023985409728816,2.1144398968458025e-05,1.0015391843866204,9.988829745377002,6.642751255657464
1860.0000000010375,0.10402939802862543,19.867490204707433,1.6066618319661648e-05,1.0010462110808183,9.990067059746133,6.618542779098301
1870.0000000010443,0.10176996322128606,19.881726963852422,8.56817324536105e-06,1.0003755710439701,9.99636371615666,6.6316559074186605
1880.0000000010511,0.0982160923822839,19.990238750156482,2.1964175191829944e-05,1.0015916738800112,9.987849835810962,6.651093279717285
1890.000000001058,0.09785002140932113,20.08532197002139,2.4488690939579053e-05,1.0019922686591791,9.998176864056097,6.64256812661444
1900.0000000010648,0.0963570925065174,20.07380454655451,2.4044052736143894e-05,1.0019002881339514,9.990129438267024,6.658789517948443
1910.0000000010716,0.09751243418940105,19.937765793073783,1.5888675645542048e-05,1.0010045879692515,9.988463876198297,6.658415241782297
1920.0000000010784,0.09576238422808186,19.968840247133926,5.576062951031223e-06,0.9997143345200329,10.005300071641665,6.66527644710194
1930.0000000010855,0.09312623144223743,20.08534107517089,1.9845291617715196e-05,1.0014059025588693,9.988641862860447,6.683134795073007
1940.0000000010923,0.09552833903529624,20.011650339933112,2.2266160491399115e-05,1.001726199372944,9.991427820584256,6.662297155398195
1950.0000000010991,0.09236855073754462,20.063164440480225,2.65354658150985e-05,1.002316174163219,9.992209030611319,6.675524182915805
1960.000000001106,0.090941165272693,20.023744734874715,1.6211058647811926e-05,1.0010374536441906,9.987944936313545,6.698007449339703
1970.0000000011128,0.09115490664701012,20.214058713954344,1.33482107368426e-05,1.0009561786131014,10.003053800346821,6.688471991067892
1980.0000000011196,0.08927075246280528,20.168057288055326,1.7558981846869037e-05,1.0011509859613852,9.990561056177924,6.707772818119982
1990.0000000011264,0.0889470649483825,20.01410209145602,2.258552381713006e-05,1.0017244879520717,9.988117273321452,6.702900392827668
2000.0000000011332,0.08516824317080471,19.961658829999106,2.9395821116086307e-05,1.0027285396330374,9.992190734668023,6.710706260853435
2010.00000000114,0.08584351734936267,20.10363894389259,1.703733483621944e-05,1.001154500383894,9.988072774141243,6.72821480644616
2020.0000000011469,0.08790609486308415,20.18047601505893,1.7445344511223853e-05,1.0013866845097825,9.993779985789176,6.710881504798715
2030.0000000011537,0.0861642546662566,20.206640483845042,1.3965377425834729e-05,1.0008104731064518,9.994227524702584,6.726371490091092
2040.0000000011607,0.08320025589706137,20.04753608089842,2.336521050088757e-05,1.0017334070796506,9.987030101885642,6.737950498436273
2050.0000000011673,0.08374281743817215,20.108123257710705,2.539981654850096e-05,1.001786594021668,10.001405126212394,6.722672735160919
2060.000000001174,0.0830703543134298,20.169022991192413,1.961746577294467e-05,1.0013929657711307,9.988907391872152,6.743092682263961
2070.000000001181,0.08242617972064126,20.113074867125274,1.593673867204831e-05,1.0011846305252816,9.98942496202068,6.746853928381898
2080.000000001188,0.08062512504658993,20.128068488027488,7.853680375752166e-06,1.0003961615211305,9.998765837593618,6.756328550732697
2090.0000000011946,0.08018442595033799,20.078418351861036,2.265920217541979e-05,1.0016152367094247,9.987112874178477,6.757395418773866
2100.000000001202,0.08474870684811381,20.26671593570118,2.2025724319179684e-05,1.001358759568309,9.999931857068773,6.7259600038822756
2110.0000000012087,0.08246588664241619,20.21368525337647,2.5738407450406354e-05,1.0017580982316578,9.99101441772145,6.742523366771291
2120.0000000012155,0.07883631005808359,20.0709339743852,1.4667529233618254e-05,1.0010824891061578,9.987860285949042,6.7692831562072655
2130.0000000012224,0.07519170997932004,19.979009823048717,5.0711249367629245e-06,1.0002614369951748,9.999688579349796,6.78516816836483
2140.000000001229,0.07993734086630587,20.096619892265522,1.8319807792855944e-05,1.0013114559361556,9.988106426662787,6.761133062010247
2150.000000001236,0.08116197524626864,20.183261397156674,2.4361809093159352e-05,1.0016614860336426,9.991754431239967,6.749587818134631
2160.000000001243,0.08191147656099633,20.200075414820567,3.2731255003491815e-05,1.0021840571858776,9.995002862677397,6.737932356529778
2170.0000000012496,0.07864547197963852,20.029436747235703,1.6903405535410212e-05,1.0012107141760545,9.98729817072502,6.768729076087451
2180.0000000012565,0.08349074731047419,20.131017226567497,1.1144805014659973e-05,1.000553061304474,10.002645711544972,6.734655995356389
2190.0000000012633,0.0815748547572847,20.10577521882367,1.4065987904399634e-05,1.0009709590288982,9.990138480308238,6.752930198065954
2200.00000000127,0.07963907790504504,20.071467460844044,2.4020018915565302e-05,1.0017495588667067,9.988285916806973,6.758137536976092
2210.000000001277,0.07917293685641988,20.002637147479025,3.817748189861486e-05,1.0029760777471677,9.995276338376952,6.741707219103104
2220.0000000012838,0.08082552592881043,19.985072573827082,2.0127370417836367e-05,1.0014645077910351,9.987271387842194,6.752499523461825
2230.0000000012906,0.08383036588698008,20.157752693552972,1.3975986982365185e-05,1.0007940775930795,9.995554893582463,6.73765025496528
