2.0000000000000000,0.0000000000001217,24.9819524406623437,60002,53,1455814591.0
3.0000000000000000,0.0000000000002998,24.9820410518780420,60002,53,1455814591.0
4.0000000000000000,0.0000000000004086,24.9821271229408772,60002,54,1455814591.0
5.0000000000000000,0.0000000000004992,24.9822093890812233,60002,54,1455814591.0
6.0000000000000000,0.0000000000006627,24.9822862457476731,60002,55,1455814591.0
7.0000000000000000,0.0000000000008579,24.9823555433032602,60002,54,1455814591.0
8.0000000000000000,0.0000000000010520,24.9824142384482144,60002,53,1455814591.0
9.0000000000000000,0.0000000000013254,24.9824577555449494,60002,53,1455814591.0
10.0000000000000000,0.0000000000016340,24.9824787022147241,60002,53,1455814591.0
11.0000000000000000,0.0000000000018261,24.9824639622501401,60002,53,1455814591.0
12.0000000000000000,0.0000000000022021,24.9823869084248678,60002,54,1455814591.0
13.0000000000000000,0.0000000000025549,24.9821801578801583,60002,54,1455814591.0
14.0000000000000000,0.0000000000029427,24.9815731496539613,60002,54,1455814591.0
15.0000000000000000,0.0000000000009317,24.9845239001253994,60001,53,1455814592.0
16.0000000000000000,0.0000000000011822,24.9847237081210984,60001,52,1455814592.0
17.0000000000000000,0.0000000000015714,24.9849261563663774,60001,52,1455814592.0
18.0000000000000000,0.0000000000018631,24.9851316543849187,60001,52,1455814592.0
19.0000000000000000,0.0000000000022255,24.9853406814955825,60001,53,1455814592.0
